,FINN-kode,Title,Address,Prisantydning,lat,lng,url,Omkostninger,Totalpris,Kommunale avg.,Boligtype,Eieform,Soverom,Primærrom,Bruksareal,Byggeår,Energimerking,Rom,Tomteareal,Bruttoareal,Eierskifte-forsikring,Formuesverdi,Søn.,,Tir.,Felleskost/mnd.,Etasje,Man.,Fellesgjeld,Ons.,Mobil,Fellesformue,Tomt,Tor.,Telefon,Fax,Renovert år,Festeavgift,Felleskost/mnd. etter avdragsfri periode,Pris med fellesgjeld,Verditakst,Sikringsordning,Grunnflate,Lør.,Låneverdi,Fre.,Solgtpris,Lånetakst,Utleiedel,price,area,price_per_m2,predicted_price,priceyness
1350,156326399,"Stor og gjennomgående 4-roms med moderne standard, to bad, garasjeplass, markterrasse, heis og barnevennlige omgivelser","Ivan Bjørndals gate 10, 0472 Oslo",7000000.0,59.9381,10.7653,https://www.finn.no/realestate/homes/ad.html?finnkode=156326399,181222.0,7181222.0,,Leilighet,Eier (Selveier),3,86.0,90.0,2003,D - rød,4,910.0,99.0,,1641519.0,,,,3145.0,1,,,,,44653.0,,,,,,,,,,,,,,,,,,7181222.0,90.0,79791.35555555555,6554674.293889757,0.09129113577730052
1351,174088830,Praktisk og romslig 2-roms andelsleilighet for deg over 45 år - Oppussing - Marka som nabo - Ingen forkjøpsrett!,"Odvar Solbergs Vei 75 D, 0973 Oslo",1980000.0,59.965202,10.897527,https://www.finn.no/realestate/homes/ad.html?finnkode=174088830,8060.0,2080060.0,,Leilighet,Andel,1,53.0,53.0,1981,D - rød,2,8777.0,59.0,Ja,,,,,3137.0,1,,92000.0,,,15697.0,,,,,,,,,,,,,,,,,,2080060.0,53.0,39246.41509433962,4142619.942147572,-0.688931684497291
1352,173999393,ENSJØ TORG - Nyere 2-roms med flott utsikt - 10 kvm balkong - Felles takterrasse - Nærhet til t-bane - Lave f.kost.,"Ensjøveien 21L, 0655 Oslo",4500000.0,59.9135,10.7892,https://www.finn.no/realestate/homes/ad.html?finnkode=173999393,124072.0,4624072.0,,Leilighet,Eier (Selveier),1,44.0,47.0,2019,C - mørkegrønn,2,4702.0,52.0,,,,,,2098.0,11,,,,,,,,,,,,,,,,,,,,,,,4624072.0,47.0,98384.51063829787,3751475.993216407,0.20912634144919373
1353,174062629,"Påkostet 4-roms med 2 solrike balkonger på 7,5 og 12 m². 2 delikte bad. 3 soverom. Walk-in. Heis. Garasjeplass.","Mørtelverksbakken 21, 0580 Oslo",6690000.0,59.93618,10.806766,https://www.finn.no/realestate/homes/ad.html?finnkode=174062629,176270.0,6866270.0,,Leilighet,Eier (Selveier),3,93.0,93.0,2018,,4,12138.0,102.0,,1399489.0,,,,3190.0,3,,,,,11530.0,,,,,,,,,,,,,,,,,,6866270.0,93.0,73830.86021505376,6750246.26835534,0.017042030048859402
1354,173787505,Strøken 4-roms andelsleilighet i nybygg fra 2019 | Fantastisk utsikt | Balkong på 21 kvm | TG0 på alt | Garasjeplass,"Ingeniørveien 2, 0196 Oslo",3750000.0,59.9029,10.7921,https://www.finn.no/realestate/homes/ad.html?finnkode=173787505,8457.0,7989457.0,,Leilighet,Andel,3,77.0,80.0,2019,D - mørkegrønn,4,10351.0,88.0,,,,,,12418.0,7,,4231000.0,,988 98 810,32906.0,,,,22 21 59 70,,,,,,,,,,,,,,7989457.0,80.0,99868.2125,5902767.712337815,0.3027014528159029
1355,174033544,"4-roms leilighet med god planløsning, parkering, solrik balkong og v.v og fyring inkl. Her kan du skape ditt drømmehjem!","Haugerudveien 42, 0674 Oslo",3400000.0,59.918232,10.853212,https://www.finn.no/realestate/homes/ad.html?finnkode=174033544,15385.0,3537385.0,,Leilighet,Andel,3,88.0,99.0,1968,G - lysegrønn,4,112242.0,109.0,Ja,1051210.0,,,,5365.0,4,,122000.0,,,,,,,,,,,,,,,,,,,,,3537385.0,99.0,35731.16161616162,7141390.217286505,-0.7025197120947126
1356,171093496,"Hel 2.etg av tomannsbolig, balkong, garasje, fjordgløtt, stor hage, mye lagringsplass, oppusset 2016","Holmenkollveien 13b, 0376 Oslo",8850000.0,59.940968,10.682468,https://www.finn.no/realestate/homes/ad.html?finnkode=171093496,232220.0,9082220.0,,Tomannsbolig,Eier (Selveier),3,101.0,101.0,1935,F - rød,,1028.0,111.0,Ja,1847935.0,,,,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,9082220.0,101.0,89922.97029702971,7271771.533596893,0.22231871701214345
1357,174002079,"Moderne, skjermet og innholdsrik 4-roms endeleilighet fra 2016 - Vestvendt balkong på 9,5 m² - Garasje - Heis - Sentralt","Lørenvangen 40, 0585 Oslo",5800000.0,59.9322,10.7979,https://www.finn.no/realestate/homes/ad.html?finnkode=174002079,146374.0,5946374.0,,Leilighet,Eier (Selveier),3,66.0,70.0,2016,C - mørkegrønn,4,2103.0,77.0,,1360703.0,,,,3275.0,3,,,,,9558.0,,,,,,,,,,,,,,,,,,5946374.0,70.0,84948.2,5250861.130785873,0.12438953396149444
1358,173881017,"Perfekt førstegangskjøp! Nyoppusset 1-roms v/Voldsløkka. Fyring, v.vann og bredbånd. Heis. Kort vei til BI og kollektiv.","Stavangergata 46A, 0467 Oslo",1990000.0,59.9444,10.7588,https://www.finn.no/realestate/homes/ad.html?finnkode=173881017,8457.0,2228457.0,,Leilighet,Andel,0,17.0,17.0,1955,C - mørkegrønn,,2234.0,21.0,,431719.0,,,,3100.0,3,,230000.0,,924 94 149,15076.0,,,,,,,,,,,,,,,,,,2228457.0,17.0,131085.70588235295,1795756.2485605811,0.21588317612299512
1359,173971025,"Lys, gjennomgående 2-roms med stor solrik balkong | Nytt bad i regi av borettslaget i 2020 | Kjøkken fra 2016","Radarveien 75, 1152 Oslo",3200000.0,59.8758,10.8069,https://www.finn.no/realestate/homes/ad.html?finnkode=173971025,8367.0,3307367.0,,Leilighet,Andel,1,52.0,54.0,1956,F - mørkegrønn,2,40765.0,60.0,,816634.0,,,,3883.0,1,,99000.0,,928 51 961,7843.0,,,,,,,,,,,,,,,,,,3307367.0,54.0,61247.53703703704,4207810.600302766,-0.24079006043044693
1360,174008658,"Gjennomgående 3-roms med klassiske detaljer, nyere kjk og bad, balkong og peisovn- Indre bakgård - Ingen dok.avgift","Helgesens gate 42B, 0553 Oslo",5500000.0,59.92415,10.764045,https://www.finn.no/realestate/homes/ad.html?finnkode=174008658,8060.0,5616060.0,,Leilighet,Andel,2,72.0,72.0,1888,F - rød,,1946.0,79.0,Ja,,,1600 - 1700,,4025.0,4,27. april,108000.0,,,,,,,,,,,,,,,,,,,,,5616060.0,72.0,78000.83333333333,5381242.447096262,0.04271106479355069
1361,174005457,"Nyoppført arkitekttegnet, halvpart av tomannsbolig med solrik takterrasse på ca 32 kvm med flott utsikt. Lav dok.avgift.","Myrbakkveien 1C, 1088 Oslo",7500000.0,59.946297,10.93175,https://www.finn.no/realestate/homes/ad.html?finnkode=174005457,54820.0,7554820.0,9950.0,Tomannsbolig,Eier (Selveier),4,125.0,135.0,2020,,,2232.0,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,7554820.0,135.0,55961.62962962963,9488253.910873495,-0.2278688330017573
1362,174004218,Strøken 4-roms selveier fra 2018 m/solrik balkong og garasje med el-billader. Meget ideell utleieleilighet!,"Mørtelverksbakken 19, 0580 Oslo",5590000.0,59.93595,10.806919,https://www.finn.no/realestate/homes/ad.html?finnkode=174004218,152785.0,5742785.0,,Leilighet,Eier (Selveier),3,78.0,78.0,2018,C - mørkegrønn,4,12138.0,86.0,,1145304.0,26. april,1400 - 1500,,2710.0,2,,,,,9547.0,,,,,,,,,,,,,,,,,,5742785.0,78.0,73625.44871794872,5772386.396027427,-0.005141297548021839
1363,174003762,"Gjennomgående, lekker og helt nyoppusset 4-roms selveier i klassisk bygård. Balkongutbygging vedtatt!","Fredensborgveien 27A, 0177 Oslo",5490000.0,59.91903,10.748293,https://www.finn.no/realestate/homes/ad.html?finnkode=174003762,148820.0,5638820.0,,Leilighet,Eier (Selveier),3,61.0,61.0,1897,G - rød,4,1180.0,67.0,Ja,1260499.0,,,,2265.0,,,,,,27880.0,,,,,,,,,,,,,,,,,,5638820.0,61.0,92439.67213114754,4664145.207389126,0.18977024153897304
1364,173998987,Townhouse over 2 plan på bryggekanten - Høy standard - mulighet for utleiedel - parkeringsplass*,"Sørengkaia 49, 0194 Oslo",11900000.0,59.90338,10.755524,https://www.finn.no/realestate/homes/ad.html?finnkode=173998987,306570.0,12208643.0,,Leilighet,Eier (Selveier),2,114.0,114.0,2016,C - mørkegrønn,,6363.0,126.0,Ja,1779436.0,,1800 - 1900,28. april,4215.0,1,,2073.0,,,21434.0,,,,,,,,,,,,,,,,,,12208643.0,114.0,107093.35964912281,8119250.089614417,0.40790634712216445
1365,173992987,Herskapelig og representativ villa med stor hage og skjermet beliggenhet. 175 m² underjordisk garasjeanlegg.,"Abbedisvingen 4, 0280 Oslo",35000000.0,59.924904,10.663278,https://www.finn.no/realestate/homes/ad.html?finnkode=173992987,890642.0,35890642.0,23981.0,Enebolig,Eier (Selveier),5,395.0,409.0,1910,F - lysegrønn,,1081.0,463.0,Ja,5578037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,35890642.0,409.0,87752.18092909535,27350494.245396703,0.2717419931562226
1366,173988334,"Pen 4-roms hjørneleilighet fra 2017 med to balkonger og garasjeplass. ""Alt"" inkl. Avdragsfrihet på f.gjeld til 2022.","Freserveien 27, 0195 Oslo",3300000.0,59.902676,10.78694,https://www.finn.no/realestate/homes/ad.html?finnkode=173988334,15335.0,5835335.0,,Leilighet,Andel,3,75.0,78.0,2017,C - mørkegrønn,,5852.0,82.0,,1366739.0,,,,7307.0,2,,2520000.0,,,16476.0,,,,,,,,,,,,,,,,,,5835335.0,78.0,74811.98717948717,5772386.396027427,0.010846094408732299
1367,172064856,"Meget velholdt enebolig i populært og barnevennlig område. Flott planløsning, 4 soverom, 180 kvm, fin hage og garasje.","Nordhagaveien 16A, 0491 Oslo",11950000.0,59.9575,10.792,https://www.finn.no/realestate/homes/ad.html?finnkode=172064856,300092.0,12250092.0,17963.0,Enebolig,Eier (Selveier),4,164.0,180.0,1980,G - oransje,5,575.0,200.0,,2855091.0,26. april,15:00 - 16:00,,,2,,,,,,,,,,,,,,,,,,,,,,,12250092.0,180.0,68056.06666666667,12421833.527857235,-0.013922245484561557
1368,173985040,Innholdsrikt rekkehus over to plan i barnevennlig område / Garasjeplass / 3 soverom / Terrasse på 18 m² / Hage på 55 m²,"Nebbejordet 4, 1266 Oslo",3950000.0,59.843895,10.811375,https://www.finn.no/realestate/homes/ad.html?finnkode=173985040,15267.0,4061065.0,,Rekkehus,Andel,3,86.0,90.0,1983,G - rød,,35400.0,104.0,Ja,1065441.0,,,,5604.0,,,95798.0,,,,,,,,,,,,,,,,,,,,,4061065.0,90.0,45122.944444444445,6554674.293889757,-0.47873317330143905
1369,173983180,"En sjelden boligdrøm | Hel etasje i frittstående, klassisk og ærverdig bygård | Skjermet hage | Bad og kjøkken fra 2014","St. Halvards gate 12A, 0192 Oslo",9900000.0,59.90616,10.770296,https://www.finn.no/realestate/homes/ad.html?finnkode=173983180,256320.0,10156320.0,,Leilighet,Eier (Selveier),3,155.0,155.0,1896,G - oransje,5,450.0,170.0,,,,,,3900.0,1,,,,,,,,,,,,,,,,,,,,,,,10156320.0,155.0,65524.645161290326,10792067.07397738,-0.06071516222947082
1370,173917428,Attraktivt rekkehus med ettertraktet beliggenhet! Umiddelbar nærhet til skole og barnehage! Egen garasjeplass m. lader!,"Kløfterhagen 5B, 1067 Oslo",4350000.0,59.9351,10.8911,https://www.finn.no/realestate/homes/ad.html?finnkode=173917428,,,,Rekkehus,Andel,3,93.0,104.0,1977,F - oransje,4,,114.0,,1133928.0,,16:00 - 17:00,28. april,4700.0,3,,261000.0,,959 34 248,25038.0,Eiet,,959 34 248,,,,,4611000.0,,,,,,,,,,4350000.0,104.0,41826.92307692308,7467343.508062476,-0.5403634693851984
1371,171481419,Lekker og moderne 3-roms I Ny i 2008 I 5.etg. m/heis I Sentral beliggenhet! I Sydvendt balkong | Felles takterrasse,"Breigata 20, 0187 Oslo",2500000.0,59.913956,10.76214,https://www.finn.no/realestate/homes/ad.html?finnkode=171481419,5360.0,4280459.0,,Leilighet,Andel,2,64.0,67.0,2008,C - mørkegrønn,4,789.0,74.0,,1242967.0,,1700 - 1800,,14209.0,5,,1775099.0,,,9720.0,,30. april,,,,,,,,,,,,,,,,4280459.0,67.0,63887.44776119403,5055289.156320291,-0.1663748060438195
1372,163855101,"Stor og strøken 3-roms hjørneleilighet i 4. etg m/ nydelig sjøutsikt! 2 balkonger, samt felles takterrasse. Heis.","Sørengkaia 106, 0194 Oslo",8250000.0,59.901535,10.753935,https://www.finn.no/realestate/homes/ad.html?finnkode=163855101,217820.0,8467820.0,,Leilighet,Eier (Selveier),2,88.0,88.0,2015,D - mørkegrønn,3,3468.0,99.0,,1499859.0,,,,4364.0,4,,,,,34735.0,,,,,,,,,,,,,,,,,,8467820.0,88.0,96225.22727272728,6424292.977579368,0.2761865142255804
1373,160855429,Enderekkehus på 151 BRA. Nydelig utsikt. Barnevennlig. Usjenert og solrikt. Hage. Garasje med to plasser. Ekeberg skole,"Vardeveien 13 E, 1182 Oslo",11400000.0,59.895065,10.793291,https://www.finn.no/realestate/homes/ad.html?finnkode=160855429,296570.0,11696570.0,,Rekkehus,Eier (Selveier),3,151.0,151.0,2007,E - rød,5,2333.0,172.0,Ja,2199814.0,,,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,11696570.0,151.0,77460.7284768212,10531304.441356603,0.10494343938510653
1374,173380234,"Moderne 4-romsleilighet med nærhet til ""alt"" - Nytt kjøkken i 2020 - Oppgradert - Ingen dokumentavgift","Plogveien 20, 0679 Oslo",3690000.0,59.8961,10.817,https://www.finn.no/realestate/homes/ad.html?finnkode=173380234,8657.0,3901189.0,,Leilighet,Andel,3,69.0,69.0,1961,D - rød,4,43236.0,75.0,,955598.0,,,,3630.0,3,,202532.0,,,48826.0,,,,,,,,,,,,,,,,,,3901189.0,69.0,56538.97101449275,5185670.472630679,-0.2846177649092887
1375,169172373,Attraktivt og barnevennlig område | Stor sydvendt balkong | Nytt bad kommer | Mulighet for å gjøre om til 4-roms,"Ole Reistads vei 5C, 1068 Oslo",3490000.0,59.9274,10.8792,https://www.finn.no/realestate/homes/ad.html?finnkode=169172373,8957.0,3586003.0,,Leilighet,Andel,2,96.0,96.0,1978,,3,45202.0,103.0,,1107202.0,,,,5221.0,4,,87046.0,,,31007.0,,,,,,,,,,,,,,,,,,3586003.0,96.0,37354.197916666664,6945818.242820922,-0.6611015750378577
1376,162916909,Attraktiv 3-roms leilighet - gjennomgående - peis - balkong 6 m² - sentralt og skjermet beliggenhet - ingen dok.avgift,"Einars vei 4, 0575 Oslo",4750000.0,59.922993,10.787154,https://www.finn.no/realestate/homes/ad.html?finnkode=162916909,8032.0,5020096.0,,Leilighet,Andel,2,68.0,68.0,1952,G - rød,3,44389.0,74.0,Ja,1191083.0,,,,3910.0,1,,262064.0,,,66352.0,,,,,,,,,,,,,,,,,,5020096.0,68.0,73824.94117647059,5120479.814475485,-0.01979909139853575
1377,173876969,"Meget attraktiv, lys 3-roms m/balkong på 5 kvm. Bad fra 2019. V.V/fyr. inkl. Ingen forkjøpsrett. *IN-ordning. Bør sees!","Schouterrassen 4, 0573 Oslo",3500000.0,59.9304,10.7798,https://www.finn.no/realestate/homes/ad.html?finnkode=173876969,1161.0,3860329.0,,Leilighet,Andel,2,53.0,53.0,1937,G - mørkegrønn,3,2862.0,59.0,,979025.0,,,,4726.0,1,,359168.0,,,49900.0,,,,,,,,,,,,,,,,,,3860329.0,53.0,72836.39622641509,4142619.942147572,-0.07057601094309973
1378,173958886,"Moderne og attraktiv 3(4)roms *m/direkte utg. til hage - vestvendt balkong - ""alt"" inkl. i f.utg. - sentralt og skjermet","Rektorhaugen 45, 0876 Oslo",5750000.0,59.952797,10.748389,https://www.finn.no/realestate/homes/ad.html?finnkode=173958886,8032.0,5898634.0,,Leilighet,Andel,2,66.0,66.0,1960,D - lysegrønn,3,16985.0,72.0,,1230274.0,,,,4462.0,1,,140602.0,,,43819.0,,,,,,,,,,,,,,,,,,5898634.0,66.0,89373.24242424243,4990098.498165096,0.1672651500019402
1379,169233211,Stor og pen 3-roms hjørne-/toppleilighet i klassisk bygård i rolig gate. Rosett - store vinduer - takhøyde - hjørnestue.,"Vidars gate 1A, 0452 Oslo",6470000.0,59.9295,10.7343,https://www.finn.no/realestate/homes/ad.html?finnkode=169233211,165142.0,6717296.0,,Leilighet,Eier (Selveier),2,84.0,84.0,1897,G - rød,3,404.0,93.0,,1376278.0,,,,4219.0,4,,82154.0,,981 56 786,17675.0,,,,,,,,,,,,,,,,,,6717296.0,84.0,79967.80952380953,6163530.344958592,0.08603597127612694
1380,172851472,3-roms oppussingsobjekt med bad fra 2018 og utvidelsesmuligheter! Mulig 4/5- roms. Vestvendt balkong. Peis.,"Trondheimsveien 158A, 0570 Oslo",4180000.0,59.9296,10.7777,https://www.finn.no/realestate/homes/ad.html?finnkode=172851472,1132.0,4570858.0,,Leilighet,Andel,2,71.0,71.0,1916,G - oransje,3,1181.0,78.0,,1199666.0,,,,4975.0,1,,389726.0,,938 06 588,,,,,,,,,,,,,,,,,,,4570858.0,71.0,64378.281690140844,5316051.788941068,-0.15102994943709547
1381,173947595,"Unik og herskapelig leilighet med stor solrik hage på ca. 560 kvm, carport og to p-plasser.","Niels Juels gate 14, 0272 Oslo",58000000.0,59.91357,10.710028,https://www.finn.no/realestate/homes/ad.html?finnkode=173947595,1461542.0,59461542.0,,Leilighet,Eier (Selveier),7,388.0,410.0,1890,E - mørkegrønn,,1446.0,469.0,Ja,6486113.0,,,,9240.0,2,,,,,,,,,,,,,,,,,,,,,,,59461542.0,410.0,145028.1512195122,27415684.9035519,0.7742144592870659
1382,175356005,"Gjennomgående, lys og innbydende 3-R leilighet med attraktiv beliggenhet | Bad fra 2019 og kjøkken fra 2017 | Må sees!","Schleppegrells gate 2B, 0556 Oslo",4470000.0,59.9274,10.7577,https://www.finn.no/realestate/homes/ad.html?finnkode=175356005,8032.0,4498305.0,,Leilighet,Andel,2,51.0,51.0,1897,F - rød,3,417.0,56.0,,965530.0,26. april,14:30 - 15:30,,2777.0,3,,20273.0,,,33234.0,,,,,,113000.0,,,,,,,,,,,,4498305.0,51.0,88202.05882352941,4012238.6258371836,0.11435131279673705
1383,173919756,Lys og stor 3(4)-roms leilighet med flott utsyn - Solrik balkong - Forkjøp avklart - Nytt bad kommer!,"Emil Korsmos vei 16, 0678 Oslo",3650000.0,59.8977,10.8097,https://www.finn.no/realestate/homes/ad.html?finnkode=173919756,8486.0,3666199.0,,Leilighet,Andel,2,64.0,67.0,1958,G - mørkegrønn,4,61910.0,74.0,,914147.0,,16:15 - 16:45,28. april,3327.0,4,27. april,7713.0,,,11760.0,,,,,,,,,,,,,,,,,,3666199.0,67.0,54719.388059701494,5055289.156320291,-0.3212796223369594
1384,160072518,Lekker og sentral 2-roms | Fransk balkong | Flott takterrasse | Heis | Peis | Fyring og Vv. inkl!,"Fredensborgveien 43, 0177 Oslo",3600000.0,59.9206,10.7502,https://www.finn.no/realestate/homes/ad.html?finnkode=160072518,104502.0,3704502.0,,Leilighet,Eier (Selveier),1,35.0,35.0,2009,E - mørkegrønn,2,2427.0,37.0,,,,,,2290.0,4,,,,,4270.0,,,,,,,,,,,,,,,,,,3704502.0,35.0,105842.91428571429,2969188.0953540765,0.22126028988339463
1385,173895635,Lys 2(3)-roms med garasjeplass - Vestvendt balkong med fin utsikt - Vv inkl. - Nær off.komm. - Rolig og barnevennlig,"Høybråtenveien 25A, 1055 Oslo",2650000.0,59.9445,10.9039,https://www.finn.no/realestate/homes/ad.html?finnkode=173895635,8486.0,2930291.0,,Leilighet,Andel,1,59.0,61.0,1976,D - rød,2,12238.0,67.0,,683159.0,,,,3609.0,2,,271805.0,,,20464.0,,,,,,,,,,,,,,,,,,2930291.0,61.0,48037.55737704918,4664145.207389126,-0.46480284671983796
1386,167445521,3-R toppleilighet med mulighet for oppføring av 70 m² privat takterrasse - 2 balkonger - Heis - Sjelden anledning!,"Erling Skjalgssons gate 22A, 0267 Oslo",5900000.0,59.919636,10.701668,https://www.finn.no/realestate/homes/ad.html?finnkode=167445521,163040.0,6222040.0,,Leilighet,Eier (Selveier),2,64.0,64.0,1940,G - rød,3,482.0,72.0,Ja,1394428.0,,,,5447.0,6,,159000.0,,,,,,,,,,,,,,,,,,,,,6222040.0,64.0,97219.375,4859717.181854708,0.24711758407069873
1387,173892931,"Tidsriktig og lys 4-roms endeleilighet fra 2015, sentral beliggenhet og lite innsyn | Stor balkong og garasje.""Alt""inkl.","Turbinveien 21, 0195 Oslo",3590000.0,59.903297,10.787577,https://www.finn.no/realestate/homes/ad.html?finnkode=173892931,15335.0,6266168.0,,Leilighet,Andel,3,83.0,83.0,2015,C - lysegrønn,,3476.0,91.0,,1473573.0,26. april,1500 - 1600,,11274.0,4,,2660833.0,,,5778.0,,,,,,,,,,,,,,,,,,6266168.0,83.0,75496.0,6098339.686803398,0.027148451893850734
1388,173891993,"Frittliggende ny enebolig med takterrasse, 6 sov, flott sjøutsikt, solrikt & 2 garasjer. Salg av kontraktsposisjon.","Lilleakerveien 59, 0284 Oslo",16900000.0,59.924534,10.640576,https://www.finn.no/realestate/homes/ad.html?finnkode=173891993,,,,Enebolig,Eier (Selveier),6,194.6,196.8,2020,,,1111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16900000.0,196.8,85873.9837398374,13517036.584864497,0.22336276284932666
1389,170230911,SOGN: Sjelden anledning- Del av 4 mannsbolig - Egen inng -Direkte utg. terrasse og hage - Utsikt -*Parkering - Nær marka,"Sognsveien 129G, 0855 Oslo",5050000.0,59.9564,10.7332,https://www.finn.no/realestate/homes/ad.html?finnkode=170230911,125092.0,5175092.0,,Leilighet,Eier (Selveier),2,60.0,63.0,1993,E - rød,3,2527.0,69.0,,1181409.0,,,,1900.0,1,,,,,49062.0,,,,,,,,,,,,,,,,,,5175092.0,63.0,82144.31746031746,4794526.523699515,0.07638215706528406
1390,173881935,ST.HANSHAUGEN: Inneholdsrik 2 roms selveier med mulighet for peis - lave f.kostn. - Unikt førstegangskjøp.,"Colletts gate 75, 0456 Oslo",3700000.0,59.93184,10.747333,https://www.finn.no/realestate/homes/ad.html?finnkode=173881935,107622.0,3848952.0,,Leilighet,Eier (Selveier),1,38.0,38.0,1926,G - oransje,,455.0,42.0,Ja,874611.0,,,,1892.0,3,,41330.0,,,20080.0,,,,,,,,,,,,,,,,,,3848952.0,38.0,101288.21052631579,3164760.069819659,0.19572365805356284
1391,172233404,"Loftsleilighet m/behov for full renovering - 118 kvm gulvareal - To innganger, to kjøkken, to bad - Nye takvinduer 2018","Bernt Ankers gate 23, 0183 Oslo",4990000.0,59.916336,10.751199,https://www.finn.no/realestate/homes/ad.html?finnkode=172233404,8060.0,4998060.0,,Leilighet,Andel,3,91.0,95.0,1875,,5,224.0,105.0,,,,,,4612.0,5,,,,,57449.0,,,,,,,,,,,118.0,,,,,,,4998060.0,95.0,52611.15789473684,6880627.584665728,-0.3196600293438703
1392,173823604,"Ny, strøken 2-roms m/vestvendt balkong og høy standard. Lav dok. avg. Åpent for snarlig overtakelse","Dronning Eufemias gate 35, 0194 Oslo",5190000.0,59.9073,10.7587,https://www.finn.no/realestate/homes/ad.html?finnkode=173823604,7840.0,5197840.0,,Leilighet,Eier (Selveier),1,47.0,51.0,2019,C - mørkegrønn,2,2794.0,,,,,,,2518.0,3,,,,,,,,,,,,,,,,,,,,,,,5197840.0,51.0,101918.43137254902,4012238.6258371836,0.2588938083197476
1393,172897849,"Innflytningsklar 3-roms hjørneleil. med solrik, innglasset balkong. Sentral, men rolig beliggenhet i enveiskjørt gate.","Mekanikerveien 11, 0683 Oslo",3700000.0,59.9039,10.8424,https://www.finn.no/realestate/homes/ad.html?finnkode=172897849,8457.0,3896457.0,,Leilighet,Andel,2,68.0,76.0,1962,F - oransje,3,23468.0,84.0,,924569.0,,,,3838.0,3,,188000.0,,902 61 819,10718.0,,,,22 69 10 13,,,,,,,,,,,,,,3896457.0,76.0,51269.17105263158,5642005.079717038,-0.37017183422331357
1394,173832278,Stor generasjonsbolig på mer enn 500 m² over 3 plan på stor tomt med flott fjordutsikt og kort bussvei til byen,"Skogbakken 4, 1177 Oslo",22000000.0,59.88493,10.769958,https://www.finn.no/realestate/homes/ad.html?finnkode=173832278,562842.0,22562842.0,44628.0,Enebolig,Eier (Selveier),,501.0,501.0,1898,G - rød,,1954.0,543.0,,3982512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22562842.0,501.0,45035.612774451096,33348034.79567457,-0.3906944500860021
1395,173825543,"Gjennomgående og stilfull endeleilighet i Nordre Åsen BRL. Høy første etg, perfekt for småbarnsforeldre etc.","Åsensvingen 6 A, 0488 Oslo",3980000.0,59.94212,10.784957,https://www.finn.no/realestate/homes/ad.html?finnkode=173825543,15357.0,4034357.0,,Leilighet,Andel,2,68.0,68.0,1949,G - rød,3,15563.0,75.0,Ja,1272194.0,,,,3424.0,1,,39000.0,,,31424.0,,,,,,,,,,,,,,,,,,4034357.0,68.0,59328.779411764706,5120479.814475485,-0.23840121504001033
