,FINN-kode,Title,Address,Prisantydning,lat,lng,url,Omkostninger,Totalpris,Felleskost/mnd.,Boligtype,Eieform,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Rom,Tomteareal,Bruttoareal,Fellesformue,Formuesverdi,Fellesgjeld,Energimerking,Pris med fellesgjeld,Renovert år,Mobil,Eierskifte-forsikring,Kommunale avg.,Tomt,Festeavgift,Fax,Felleskost/mnd. etter avdragsfri periode,Sikringsordning,Grunnflate,Utleiedel,Verditakst,Låneverdi,Lånetakst,Telefon,price,area,price_per_m2,predicted_price,priceyness
324,143295922,Lekker og moderne 2-roms | 17 minutter til Oslo S fra dørstokken | Sørvestvendt balkong | Garasje,"Stålfjæra 32E, 0975 Oslo",2900000.0,59.9504,10.8822,https://www.finn.no/realestate/homes/ad.html?finnkode=143295922,87967.0,2991134.0,2050.0,Leilighet,Eier (Selveier),1,43.0,43.0,2,2008,2,3538.0,48.0,7717.0,689424.0,3167.0,C - rød,,,,,,,,,,,,,,,,,2991134.0,43.0,69561.25581395348,3578571.5631125886,-0.1793111363577431
325,166097660,Pen 1-roms|Vestvendt balkong på 8 kvm|Perfekt for førstegangskjøpere og pendlere|Kort vei til off.komm|Rett v/marka,"Gaustadveien 17A, 0372 Oslo",2650000.0,59.9546,10.72,https://www.finn.no/realestate/homes/ad.html?finnkode=166097660,15119.0,2774119.0,2934.0,Leilighet,Andel,1,26.0,34.0,3,1955,1,5178.0,38.0,11566.0,605134.0,109000.0,E - oransje,,,,,,,,,,,,,,,,,2774119.0,34.0,81591.73529411765,3105836.0683600036,-0.11294972499810818
326,166156821,Topp- og endeleilighet med fantastiske solforhold. Balkong. Påkostet bad i 2019. Peisovn. 4 min til t-bane og buss.,"Flaenveien 6, 0952 Oslo",3250000.0,59.95415,10.871234,https://www.finn.no/realestate/homes/ad.html?finnkode=166156821,15285.0,3381285.0,4671.0,Leilighet,Andel,2,70.0,70.0,3,1947,3,42564.0,77.0,,851268.0,116000.0,F - rød,,,,Ja,,,,,,,,,,,,,3381285.0,70.0,48304.07142857143,4996778.047370343,-0.390537499438798
327,166146373,Rålekker og stilren 3-roms oppusset i perioden 2010 til 2016 | Solrik balkong på 6 m² | Heis | V.v./ fyring inkl.,"Arnljot Gellines vei 31, 0657 Oslo",3600000.0,59.905453,10.798116,https://www.finn.no/realestate/homes/ad.html?finnkode=166146373,18975.0,4081975.0,5297.0,Leilighet,Aksje,2,67.0,69.0,1,1960,3,13188.0,78.0,55288.0,,463000.0,E - lysegrønn,,,,Ja,,,,,,,,,,,,,4081975.0,69.0,59159.057971014496,4944251.881286722,-0.191644725799744
328,166145995,Lys 3-roms selveier med garasjeplass og balkong | Baderom fra 2006 | Moderniseringsbehov | Heis direkte til/fra garasje,"Edvard Munchs vei 97, 1063 Oslo",3000000.0,59.93501,10.916223,https://www.finn.no/realestate/homes/ad.html?finnkode=166145995,86122.0,3086788.0,3807.0,Leilighet,Eier (Selveier),2,74.0,74.0,4,1982,3,44664.0,79.0,24926.0,869264.0,666.0,E - rød,,,,,,,,,,,,,,,,,3086788.0,74.0,41713.35135135135,5206882.711704824,-0.5228502807352662
329,166145239,"Lys og stilfull 3-roms endeleilighet i historisk industribygning. Balkong, heis og garasjeplass. V.vann og fyring inkl.","Ivan Bjørndals gate 23B, 0472 Oslo",6500000.0,59.93834,10.764418,https://www.finn.no/realestate/homes/ad.html?finnkode=166145239,173800.0,6680610.0,4602.0,Leilighet,Eier (Selveier),2,73.0,76.0,2,2008,3,565.0,85.0,17380.0,1247963.0,6810.0,D - mørkegrønn,,,,,,,,,,,,,,,,,6680610.0,76.0,87902.76315789473,5311935.043872066,0.22925311683201421
330,166145243,"Innholdsrik og velholdt bolig med god planløsning, solrike uteplasser og romslig carport. Meget barnevennlig strøk.","Øverliveien 76, 1290 Oslo",5250000.0,59.83417,10.850287,https://www.finn.no/realestate/homes/ad.html?finnkode=166145243,146400.0,5396400.0,,Enebolig,Eier (Selveier),4,127.0,130.0,,2011,,295.0,143.0,,1473163.0,,C - oransje,,,,,14181.0,,,,,,,,,,,,5396400.0,130.0,41510.769230769234,8148348.012387573,-0.41208314425770176
331,166144172,Attraktiv 2-roms toppleilighet | Sydvendt balkong på 8 m² | Vinduer og balkongdør byttet i 2018 | kort til off.komm,"Agmund Bolts vei 9, 0664 Oslo",2900000.0,59.913445,10.814741,https://www.finn.no/realestate/homes/ad.html?finnkode=166144172,13682.0,3079682.0,2522.0,Leilighet,Andel,1,48.0,48.0,4,1955,2,27646.0,52.0,20580.0,643265.0,166000.0,G - rød,,,,Ja,,,,,,,,,,,,,3079682.0,48.0,64160.041666666664,3841202.393530691,-0.2209590960001222
332,165964400,"Nydalen - Pen og arealeffektiv 2-roms med balkong, heis, og felles takterrasse - Rett ved Handelshøyskolen BI. VV inkl!","Gunnar Schjelderups vei 33C, 0485 Oslo",1400000.0,59.9509,10.7742,https://www.finn.no/realestate/homes/ad.html?finnkode=165964400,1532.0,2737532.0,9185.0,Leilighet,Andel,1,31.0,31.0,4,1993,2,5085.0,34.0,58185.0,844726.0,1336000.0,D - rød,,,,,,,,,,,,,,,,,2737532.0,31.0,88307.48387096774,2948257.5701091425,-0.07415755707451233
334,162646154,"Stort, lyst & innholdsrikt rekkehus over 3 et. med utleiemulighet|Gar.plass|Peiser|2 bad+ vaskerom|3(4) sov|Uteplasser.","Skogbrynet 19E, 0283 Oslo",9390000.0,59.9156,10.6472,https://www.finn.no/realestate/homes/ad.html?finnkode=162646154,238722.0,9628722.0,,Rekkehus,Eier (Selveier),3,163.0,180.0,3,1977,5,131.0,200.0,,2556433.0,,F - oransje,,,452 51 817,,13661.0,,,,,,,,,,,,9628722.0,180.0,53492.9,10774656.316568598,-0.11244623238409446
335,166089167,Romslig innholdsrik kjedet bolig med svært god barnevennlig beliggenhet,"Solstugrenda 38, 0671 Oslo",8500000.0,59.9133,10.8488,https://www.finn.no/realestate/homes/ad.html?finnkode=166089167,215222.0,8715222.0,,Rekkehus,Eier (Selveier),4,151.0,170.0,,1970,6,177.0,188.0,,1610019.0,,G - oransje,,,,,11738.0,,,,,,,,,,,,8715222.0,170.0,51266.01176470588,10249394.655732393,-0.16214749389369487
336,166106508,Sjelden 5-roms med trivelig balkong | Barnevennlig område | Garasje | Varmtvann inkl. | Lave omk.,"Ulsholtveien 38, 1053 Oslo",3400000.0,59.9454,10.8948,https://www.finn.no/realestate/homes/ad.html?finnkode=166106508,8251.0,3616687.0,5109.0,Leilighet,Andel,4,101.0,105.0,2,1978,5,29695.0,113.0,16457.0,1150345.0,208436.0,E - rød,,,,,,,,,,,,,,,,,3616687.0,105.0,34444.63809523809,6835193.860297061,-0.6365264192331175
337,166098822,"Eksklusiv 4-roms hjørneleilighet - 28 m² takterrasse med utsikt - Heis - To bad - Takhøyde på 2,75 M - Ny og ubebodd","Bøkkerveien 10A, 0579 Oslo",8200000.0,59.9277,10.7958,https://www.finn.no/realestate/homes/ad.html?finnkode=166098822,205372.0,8405372.0,3845.0,Leilighet,Eier (Selveier),3,85.0,,5,1930,4,12372.0,95.0,,1616289.0,,G - mørkegrønn,,,,,,,,,,,,,,,,,8405372.0,85.0,98886.72941176471,5784670.53862465,0.37365961719911667
338,165832337,Tiltalende endeleilighet med balkong - V.vann & fyring inkl. - Nærhet til Østmarka og off. kommunikasjon,"Bølerskrenten 33, 0691 Oslo",3100000.0,59.8795,10.8424,https://www.finn.no/realestate/homes/ad.html?finnkode=165832337,8252.0,3171374.0,3306.0,Leilighet,Andel,2,54.0,54.0,3,1955,3,36672.0,60.0,11602.0,796569.0,63122.0,G - mørkegrønn,,,,,,,,,,,,,,,,,3171374.0,54.0,58729.148148148146,4156359.3900324143,-0.270474612014306
339,165831606,Meget pen 4-roms med balkong - Vv/fyring inkl. - Attraktiv beliggenhet - Nær marka og off.komm.,"Olav Nygards veg 24, 0688 Oslo",4300000.0,59.8866,10.853,https://www.finn.no/realestate/homes/ad.html?finnkode=165831606,8252.0,4409960.0,4662.0,Leilighet,Andel,3,78.0,78.0,2,1961,4,39522.0,86.0,21105.0,,101708.0,F - mørkegrønn,,,,,,,,,,,,,,,,,4409960.0,78.0,56537.94871794872,5416987.376039307,-0.2056742071162656
340,165831314,Arealeffektiv 2-roms med trivelig balkong på Bøler senter - Lave omk. - Ingen forkjøpsrett,"Bølerskrenten 4, 0691 Oslo",3100000.0,59.8833,10.8451,https://www.finn.no/realestate/homes/ad.html?finnkode=165831314,1062.0,3440946.0,2825.0,Leilighet,Andel,1,43.0,47.0,3,2005,2,13084.0,52.0,12230.0,,339884.0,C - rød,,,,,,,,,,,,,,,,,3440946.0,47.0,73211.6170212766,3788676.2274470706,-0.09627024414503182
341,166096099,Flott 3-roms topp- og endeleilighet *Sydvendt balkong. *Peis *Lekkert kjøkken m/integrerte hvitevarer.,"Agmund Bolts vei 5, 0664 Oslo",3450000.0,59.913113,10.815642,https://www.finn.no/realestate/homes/ad.html?finnkode=166096099,15285.0,3678285.0,3243.0,Leilighet,Andel,2,62.0,62.0,4,1953,3,65565.0,69.0,,824024.0,213000.0,G - rød,,,,Ja,,,,,,,,,,,,,3678285.0,62.0,59327.17741935484,4576568.718701378,-0.21850291834280888
342,166094813,Andelsrekkehus med uteplass - nyere bad og vaskerom - barnevennelig  - lave omk.,"Lindebergåsen 28K, 1068 Oslo",4100000.0,59.9285,10.883,https://www.finn.no/realestate/homes/ad.html?finnkode=166094813,8252.0,4490659.0,6194.0,Rekkehus,Andel,4,120.0,126.0,,1976,5,15593.0,140.0,428502.0,1294440.0,382407.0,G - rød,,,,,,,,,,,,,,,,,4490659.0,126.0,35640.15079365079,7938243.348053091,-0.5696925483965813
343,165956740,Rålekker og nyoppusset 3-roms med attraktiv beliggenhet på Grünerløkka | Selveier | Flott felles bakgård,"Sannergata 26, 0557 Oslo",4200000.0,59.9288,10.7643,https://www.finn.no/realestate/homes/ad.html?finnkode=165956740,112442.0,4359106.0,4026.0,Leilighet,Eier (Selveier),2,53.0,53.0,,1896,3,315.0,58.0,19767.0,965530.0,46664.0,G - rød,,,,,,,,,,,,,,,,,4359106.0,53.0,82247.28301886792,4103833.2239487935,0.060345520861238455
344,166094783,Hellerud: Pen 3(4)-roms toppleil. m/stor terrasse på 39 kvm  | Fantastisk utsikt I Flotte solforhold | Garasjepl. I Heis,"Hellerudstubben 60B, 0671 Oslo",5980000.0,59.91777,10.849473,https://www.finn.no/realestate/homes/ad.html?finnkode=166094783,163400.0,6151768.0,2998.0,Leilighet,Eier (Selveier),2,91.0,94.0,5,2004,,8341.0,102.0,22159.0,1101932.0,8368.0,E - rød,,,,Ja,,,,,,,,,,,,,6151768.0,94.0,65444.34042553192,6257406.033377235,-0.017026207392506265
345,165903815,Munkelia - 1-roms leilighet med innglasset balkong. Kollektiv i umiddelbar nærhet. Lave felles kostnader.,"Langbølgen 41, 1150 Oslo",2500000.0,59.8669,10.813,https://www.finn.no/realestate/homes/ad.html?finnkode=165903815,8857.0,2636857.0,2850.0,Leilighet,Andel,0,34.0,40.0,1,1967,1,,45.0,4166.0,616256.0,128000.0,G - rød,,,,,,Eiet,,,,,,,,,,,2636857.0,40.0,65921.425,3420993.064861727,-0.26034320115694065
346,165902852,Fin 1-roms med alkove | Solrik vestvendt balkong med god utsikt,"Stallerudveien 91, 0693 Oslo",2200000.0,59.8761,10.8437,https://www.finn.no/realestate/homes/ad.html?finnkode=165902852,8857.0,2439755.0,2874.0,Leilighet,Andel,0,29.0,29.0,7,1963,1,8462.0,32.0,,502031.0,230898.0,D - lysegrønn,,,,,,,,,,,,,,,,,2439755.0,29.0,84129.4827586207,2843205.237941901,-0.15303439625885495
347,165881951,Lekker 3-roms på Oppsal | Fyring/varmtvann inkl. | Barnevennlig | Sydvendt balkong,"Oppsaltoppen 16A, 0687 Oslo",3750000.0,59.8986,10.8481,https://www.finn.no/realestate/homes/ad.html?finnkode=165881951,8857.0,3781633.0,3689.0,Leilighet,Andel,2,73.0,73.0,3,1956,3,22855.0,81.0,,976090.0,22776.0,F - mørkegrønn,,,,,,,,,,,,,,,,,3781633.0,73.0,51803.191780821915,5154356.545621203,-0.3096863613422922
348,121170118,"Ny, 3-roms loftsleilighet med eksklusivt preg, rålekkert designkjøkken og solrik takterrasse på 20 kvm. Fjordutsikt","Frydenlundgata 10 B, 0169 Oslo",8800000.0,59.924522,10.737469,https://www.finn.no/realestate/homes/ad.html?finnkode=121170118,236872.0,9036872.0,3148.0,Leilighet,Eier (Selveier),2,85.0,85.0,5,1901,3,689.0,92.0,,,,G - rød,,,,,,,,,,,,,,,,,9036872.0,85.0,106316.14117647058,5784670.53862465,0.44610168877556333
349,154347018,Velholdt enebolig fra 2009 - Egen inngang i underetasjen - Barnevennlig innerst i blindvei - Vinterhage og solrik hage!,"Stovnerveien 36 E, 0982 Oslo",7500000.0,59.95252,10.936776,https://www.finn.no/realestate/homes/ad.html?finnkode=154347018,202650.0,7702650.0,,Enebolig,Eier (Selveier),4,188.0,192.5,,2009,6,2114.0,228.0,,1714217.0,,C - rød,,,,Ja,3164.0,,,,,,,,,,,,7702650.0,192.5,40013.76623376623,11431233.392613854,-0.3947849548544422
350,165061871,FASTPRIS! Oppussingsobjekt som enkelt kan gjøres om til 3-roms. Nyere bad. V.vann/fyring inkl i lave felleskostnader,"Knut Alvssons vei 25, 0574 Oslo",3200000.0,59.933327,10.780162,https://www.finn.no/realestate/homes/ad.html?finnkode=165061871,71960.0,3441987.0,3460.0,Leilighet,Andel,1,52.0,52.0,1,1936,3,3004.0,,,,170027.0,,,,,,,,,,,,,,,,,,3441987.0,52.0,66192.05769230769,4051307.057865173,-0.1629906384809896
351,161722757,MÅ SEES! | Lekker 3-roms selveier | Kjøkken fra 2017/18 | Markterrasse | Garasje* | Gasspeis | Investeringsobjekt!,"Stålfjæra 44, 0975 Oslo",3200000.0,59.9504,10.8829,https://www.finn.no/realestate/homes/ad.html?finnkode=161722757,89750.0,3294685.0,2911.0,Leilighet,Eier (Selveier),2,63.0,67.0,1,2008,3,3538.0,73.0,12023.0,960555.0,4935.0,D - rød,,,,,,,,,,,,,,,,,3294685.0,67.0,49174.40298507463,4839199.549119481,-0.38443876064649274
352,165836092,"Lys og romslig 4-roms familieleilighet i barnevennlig område. Garasjeplass, balkong og god planløsning.","Gamle Hovsetervei 2C, 0768 Oslo",5950000.0,59.94732,10.653983,https://www.finn.no/realestate/homes/ad.html?finnkode=165836092,164522.0,6182522.0,4350.0,Leilighet,Eier (Selveier),3,89.0,89.0,3,1991,,4550.0,97.0,,,68000.0,,,,,,,,,,,,,,6000000.0,5100000.0,,,6182522.0,89.0,69466.53932584269,5994775.202959132,0.030837988483057188
353,156768463,Rålekker og gj.gående 4-R med sjøutsikt - Toppetasje - Solrik balkong - Garasjeplass (2*) - Heis - Sentralt,"Lørenveien 55B, 0585 Oslo",7600000.0,59.9289,10.7959,https://www.finn.no/realestate/homes/ad.html?finnkode=156768463,196972.0,7796972.0,3861.0,Leilighet,Eier (Selveier),3,89.0,89.0,7,2017,4,3794.0,98.0,17000.0,1643800.0,,C - mørkegrønn,,,,,,,,,,,,,,,,,7796972.0,89.0,87606.42696629213,5994775.202959132,0.26284716284112086
354,165766828,"Nylig innredet og lekker 2-roms med sørøstvendt terrasse og høy standard. Meget attraktivt, rett ved Bogstadveien!","Vibes gate 15 A, 0356 Oslo",4800000.0,59.92696,10.724419,https://www.finn.no/realestate/homes/ad.html?finnkode=165766828,137122.0,4937122.0,1030.0,Leilighet,Eier (Selveier),1,42.0,42.0,6,1900,2,878.0,46.0,32849.0,,,G - rød,,,,,,,,,,,,,,,,,4937122.0,42.0,117550.52380952382,3526045.3970289677,0.33660561150447066
356,156360104,Rålekker og innholdsrik 4-r med attraktiv og sentral beliggenhet - Nyoppusset 2018 - V.V og fyr inkl - Ingen dok.avgift.,"Waldemar Thranes gate 47B, 0173 Oslo",7590000.0,59.9263,10.746,https://www.finn.no/realestate/homes/ad.html?finnkode=156360104,18975.0,7859975.0,5313.0,Leilighet,Aksje,3,103.0,103.0,2,1933,4,4992.0,115.0,13244.0,1798932.0,251000.0,D - lysegrønn,,,,,,,,,,,,,,,,,7859975.0,103.0,76310.43689320388,6730141.528129819,0.1551872528991627
358,165479480,Sjarmerende funkisbolig på sentral utsiktstomt. Gode solforhold og terrasse. Store utbedringsbehov!,"Ljabruveien 26C, 1169 Oslo",4550000.0,59.856594,10.786378,https://www.finn.no/realestate/homes/ad.html?finnkode=165479480,128900.0,4678900.0,,Enebolig,Eier (Selveier),1,54.0,66.0,,2014,,170.0,90.0,,,,C - rød,,,,,,,,,,,,,,,,,4678900.0,66.0,70892.42424242424,4786673.38303586,-0.022772638524541478
359,165470687,VOLLEBEKK / LUNDEN * Ny hjørneleilighet *3 roms selveier * 2 terrasser * 2 soverom * Garasje kan kjøpes,"Lunden 43 K0104, 0598 Oslo",4650000.0,59.938145,10.82818,https://www.finn.no/realestate/homes/ad.html?finnkode=165470687,21325.0,4671325.0,,Leilighet,Eier (Selveier),2,59.0,65.0,1,2019,3,,,,,,B - gul,,,,,,Eiet,,,,,,,,,,,4671325.0,65.0,71866.53846153847,4734147.21695224,-0.013358851053016707
360,162757613,"Ikonisk bygård: 4(5)-roms loftsleilighet med hele 117 kvm gulvareal. Takkoppløft og takhøyde på ca 3,4 m. Nytt bad 2019.","Schleppegrells gate 16, 0556 Oslo",6500000.0,59.9274,10.76139,https://www.finn.no/realestate/homes/ad.html?finnkode=162757613,183420.0,6814420.0,4403.0,Leilighet,Eier (Selveier),3,102.0,102.0,5,1893,4,348.0,112.0,,1279665.0,131000.0,G - oransje,,,,Ja,,,,,,,,,,,,,6814420.0,102.0,66808.03921568628,6677615.362046199,0.020280013057965007
361,163504958,"Rett ved Frognerparken. Pen gjennomgående 3-roms m/peis, nyere bad og kjøkken. Vv og fyring inkludert. Ingen dok.avgift.","Thomas Heftyes gate 64 D, 0267 Oslo",5300000.0,59.92187,10.704245,https://www.finn.no/realestate/homes/ad.html?finnkode=163504958,11910.0,5462330.0,4485.0,Leilighet,Aksje,2,73.0,73.0,1,1929,,1451.0,82.0,,1521882.0,150420.0,G - mørkegrønn,,,,Ja,,,,,,,,,,,,,5462330.0,73.0,74826.43835616438,5154356.545621203,0.058033150389873
362,165348787,"Stor og lys 3(2)-roms med 9,5 kvm innglasset balkong. Pent kjøkken. Heis - P-plass medfølger.","Tvetenveien 233, 0675 Oslo",2850000.0,59.92608,10.864608,https://www.finn.no/realestate/homes/ad.html?finnkode=165348787,15285.0,2960285.0,4506.0,Leilighet,Andel,2,69.0,80.0,3,1973,3,38396.0,75.0,8686.0,833140.0,95000.0,E - rød,,,,Ja,,,,,,,,,,,,,2960285.0,80.0,37003.5625,5522039.708206547,-0.6234617569076182
363,164812494,VOLLEBEKK / LUNDEN * Ny hjørneleilighet *4 roms selveier * Solrik balkong * 3 soverom * 2 bad,"Lunden 43,  leilighet K0301, 0598 Oslo",5800000.0,59.938145,10.82818,https://www.finn.no/realestate/homes/ad.html?finnkode=164812494,28874.0,5828874.0,,Leilighet,Eier (Selveier),3,80.0,85.0,3,2019,4,,,,,,B - lysegrønn,,,,,,Eiet,,,,,,,,,,,5828874.0,85.0,68574.98823529412,5784670.53862465,0.00761243472067008
364,165215376,"LINDEBERG: Lekker, nyoppusset 2-roms - Garasje - Nytt kjøkken 2019 - Innglasset balkong - Nær offentlig transp.","Lindebergåsen 47A, 1068 Oslo",2950000.0,59.928383,10.8790455,https://www.finn.no/realestate/homes/ad.html?finnkode=165215376,5332.0,3012332.0,3503.0,Leilighet,Andel,1,51.0,65.0,2,1980,2,8046.0,71.0,20130.0,702061.0,57000.0,D - rød,,,,Ja,,,,,,,,,,,,,3012332.0,65.0,46343.56923076923,4734147.21695224,-0.45208707877445775
365,158614411,Delikat og moderne 3-R med god planløsning - Balkong - Peis - Felles hage i sameiet - Varmtvann og fyring inkl.,"Bygdøy allé 88, 0273 Oslo",6000000.0,59.9189,10.6946,https://www.finn.no/realestate/homes/ad.html?finnkode=158614411,151097.0,6346357.0,4398.0,Leilighet,Eier (Selveier),2,71.0,71.0,3,1938,3,919.0,79.0,38306.0,1548457.0,195260.0,G - mørkegrønn,,,,,,,,,,,,,,,,,6346357.0,71.0,89385.30985915494,5049304.213453963,0.2286304932072003
366,164810160,"Smakfull 1-roms med sovelakove i rolig område. Nytt bad 2018, Kvik-kjøkken fra 2015 og heis. Varmtvann og strøm inkl.","Hovseterveien 84, 0768 Oslo",2990000.0,59.9501,10.6544,https://www.finn.no/realestate/homes/ad.html?finnkode=164810160,5162.0,3218162.0,2106.0,Leilighet,Andel,1,31.0,31.0,,1974,2,11000.0,,7100.0,654761.0,223000.0,C - rød,,,,,,,,,,,,,,,,,3218162.0,31.0,103811.67741935483,2948257.5701091425,0.08759604748378003
367,160301435,"PRINSDAL - Halvpart av tomannsbolig over 3 plan. Stue med peis. Vestvendt terrasse. To innganger! Utleid 25.500,- mnd!","Nedre Prinsdals vei 84F, 1263 Oslo",4190000.0,59.83096,10.809126,https://www.finn.no/realestate/homes/ad.html?finnkode=160301435,112700.0,4302700.0,,Tomannsbolig,Eier (Selveier),3,118.0,124.0,,1958,5,1410.0,140.0,,1112788.0,,G - oransje,,,,Ja,10470.0,,,,,,,,,,,,4302700.0,124.0,34699.1935483871,7833191.01588585,-0.5991272315070173
368,165896094,"Attraktiv 3-r med lekkert nytt kjøkken, god planløsning og solrik balkong med fin utsikt. Fjernvarme!","Rødtvetveien 35, 0955 Oslo",3200000.0,59.953,10.862,https://www.finn.no/realestate/homes/ad.html?finnkode=165896094,1032.0,3300593.0,3454.0,Leilighet,Andel,2,65.0,65.0,5,1963,3,4737.0,72.0,29140.0,805688.0,99561.0,F - mørkegrønn,,,,,,,,,,,,,,,,,3300593.0,65.0,50778.35384615385,4734147.21695224,-0.3606994591027384
369,155989489,"Hel 2. etasje m/eneboligfølelse i eksklusiv og nyrenovert villa (TEK 10).  Heis rett inn, 3 p-plasser og solrik balkong","Tennisveien 23 B, 0777 Oslo",23600000.0,59.954113,10.70279,https://www.finn.no/realestate/homes/ad.html?finnkode=155989489,114472.0,23714472.0,3975.0,Leilighet,Eier (Selveier),3,158.0,158.0,2,1914,,2832.0,,,,,B - gul,,,,,,,,,,,,,,,,,23714472.0,158.0,150091.59493670886,9619080.662728947,0.9023367997859815
370,164099817,"NY, smakfull og delikat 2- roms leilighet med vestvendt balkong. Felles tak-terrasse med spektakulær utsikt.","Rostockgata 60, 0194 Oslo",4925000.0,59.9064,10.7603,https://www.finn.no/realestate/homes/ad.html?finnkode=164099817,130331.0,5055331.0,2017.0,Leilighet,Eier (Selveier),1,36.0,42.0,2,2019,2,6248.0,,,,,A - gul,,,481 34 527,,,,,,,,,,,,,,5055331.0,42.0,120365.02380952382,3526045.3970289677,0.36026637122166605
371,165086079,"Delikat 3-roms leilighet med balkong på 7,5 kvm, oppgradert bad og kjøkken. Få minutter til busstopp og dagligvarebutikk","Karl Staaffs vei 29, 0665 Oslo",3600000.0,59.919727,10.814145,https://www.finn.no/realestate/homes/ad.html?finnkode=165086079,7960.0,3810960.0,3768.0,Leilighet,Andel,2,64.0,64.0,1,1953,3,54847.0,70.0,,805688.0,203000.0,F - rød,,,,Ja,,,134000.0,,,,,,,,,,3810960.0,64.0,59546.25,4681621.050868619,-0.20576330244132635
372,160475498,Lekker 4-roms | Stor balkong | Flott kjøkken | 2x bad/wc fra 2017 | Barnevennlig | Flytt rett inn! | Lave omk.,"Lindebergåsen 26A, 1068 Oslo",3900000.0,59.929,10.8826,https://www.finn.no/realestate/homes/ad.html?finnkode=160475498,8252.0,4233717.0,5455.0,Leilighet,Andel,3,99.0,102.0,2,1977,4,4012.0,110.0,362386.0,1077845.0,325465.0,,,,,,,,,,,,,,,,,,4233717.0,102.0,41507.029411764706,6677615.362046199,-0.4556806114747456
373,165061418,"Klassisk 3-roms selveierleilighet - Nyoppusset - Originale tregulv - Peis - Takhøyde 2,78 M  -  Store, herskapelige rom","Fougstads gate 32, 0173 Oslo",5950000.0,59.9287,10.7477,https://www.finn.no/realestate/homes/ad.html?finnkode=165061418,165622.0,6179685.0,3170.0,Leilighet,Eier (Selveier),2,74.0,,1,1925,3,5717.0,82.0,14284.0,,64063.0,,,,,,,,,,,,,,,,,,6179685.0,74.0,83509.25675675676,5206882.711704824,0.17128595048879092
374,165003397,Løren/Hasle - Ny 3-roms leilighet med stor balkong på ca. 21 m² i historisk bygg - Heis - Oppvarming/varmtvann inkl.,"Bøkkerveien 10C, G304, 0579 Oslo",5500000.0,59.927887,10.795346,https://www.finn.no/realestate/homes/ad.html?finnkode=165003397,148622.0,5648622.0,2963.0,Leilighet,Eier (Selveier),2,64.0,66.0,3,1933,3,12371.0,,,,,C - mørkegrønn,,,,,,,,,,,,,,,,,5648622.0,66.0,85585.18181818182,4786673.38303586,0.1655759435139288
