,Address,Boligtype,Bruksareal,Bruttoareal,Byggeår,Eieform,Eierskifte-forsikring,Energimerking,Etasje,FINN-kode,Fellesformue,Fellesgjeld,Felleskost/mnd.,Formuesverdi,Omkostninger,Primærrom,Prisantydning,Soverom,Title,Tomteareal,Totalpris,lat,lng,url,Rom,Kommunale avg.,Mobil,Renovert år,Festeavgift,Pris med fellesgjeld,Fax,Tomt,Felleskost/mnd. etter avdragsfri periode,Sikringsordning,Grunnflate,Utleiedel,Låneverdi,Verditakst,Lånetakst,Telefon
482,"Hellerud Terrasse 12, 0672 Oslo",Enebolig,422.0,471.0,2010,Eier (Selveier),,B - gul,3,159423911,,,,3052678.0,567222.0,369.0,22000000.0,7,"Unik, stor eiendom fra 2010-Smarthus m/solcelle- Solrikt og nydelig utsikt over Oslo- 7 sov. Mulighet for tomannsbolig",1287.0,22567222.0,59.9122,10.8574,https://www.finn.no/realestate/homes/ad.html?finnkode=159423911,11,22448.0,,,,,,,,,,,,,,
483,"SKOGBRYNET 39 D, 0283 Oslo",Leilighet,84.0,,1983,Andel,,,3,159090498,25358.0,80293.0,3839.0,1488333.0,0.0,84.0,5500000.0,3,4 roms gjennomgående topp- og endeleilighet med 2 balkonger på Furulund,9736.0,5580293.0,59.918373,10.64787,https://www.finn.no/realestate/homes/ad.html?finnkode=159090498,4,,,,,,,,,,,,,,,
484,"SANDAKERVEIEN 70 A, 0484 Oslo",Garasje/Parkering,12.0,,2016,Eier (Selveier),,,,159498406,,,150.0,0.0,13950.0,12.0,450000.0,0,Garasjeplass i oppvarmet kjeller,,463950.0,59.94237,10.769746,https://www.finn.no/realestate/homes/ad.html?finnkode=159498406,,,,,,,,,,,,,,,,
485,"Haslevangen 11, 0579 Oslo",Tomannsbolig,328.0,371.0,1938,Eier (Selveier),Ja,,,159238363,,,,3368992.0,515122.0,280.0,20000000.0,6,Hel tomannsbolig beliggende i villastrøket Hasle/Frydenberg. Stor tomt som er meget pent opparbeidet og beplantet,2107.0,20515122.0,59.926407,10.792345,https://www.finn.no/realestate/homes/ad.html?finnkode=159238363,,20564.0,,,,,,,,,,,,,,
486,"Lørenveien 61, 0585 Oslo",Leilighet,86.0,95.0,2019,Eier (Selveier),,B - mørkegrønn,7,159201930,,,3160.0,,198700.0,86.0,7400000.0,3,"Splitter ny, delikat 4-roms endeleilighet i 7 etg. med sørvendt balkong på 10 kvm -Garasjeplass med ladestasjon -To bad",9281.0,7598700.0,59.928905,10.79776,https://www.finn.no/realestate/homes/ad.html?finnkode=159201930,,,,,,,,,,,,,,,,
487,"DARRES GATE 30, 0175 Oslo",Garasje/Parkering,9.0,,2010,Eier (Selveier),,,,146147781,,,425.0,0.0,0.0,0.0,275000.0,0,"Garasjeplass i lukket, moderne anlegg med opplegg for EL-bil lader | WALDEMARS HAGE | DARRES GATE",,275000.0,59.927624,10.754142,https://www.finn.no/realestate/homes/ad.html?finnkode=146147781,,,,,,,,,,,,,,,,
488,"CONRAD HEMSENS VEI 19 C, 0287 Oslo",Rekkehus,64.0,,1984,Andel,,,1,158510916,,208000.0,3800.0,3500000.0,15000.0,64.0,3600000.0,1,"Frimurer""haven"" Bygdøy",,3823000.0,59.90406,10.678317,https://www.finn.no/realestate/homes/ad.html?finnkode=158510916,,,,,,,,,,,70.0,,,3755000.0,,
489,"Operagata, 0191 Oslo",Leilighet,44.0,6.0,,Eier (Selveier),,,2,146744818,,,1760.0,,16672.0,41.0,7000000.0,1,BO MED SJØUTSIKT PÅ BJØRVIKA - Ny 2-r selveier - Smarthus løsninger - Høy standard og sjelden sjanse -Ferdigstilt Q12020,,7016672.0,59.906525,10.759598,https://www.finn.no/realestate/homes/ad.html?finnkode=146744818,2,,,,,,,Eiet,,,,,,,,
490,"Thereses gate 1A, 0358 Oslo",Leilighet,51.0,58.0,1895,Eier (Selveier),,F - oransje,3,153143492,,83732.0,3355.0,1087820.0,120342.0,51.0,4400000.0,1,ADAMSTUEN - Nydelig klassisk 2R selveier med god planløsning - Flotte lysforhold - Solrik balkong - Stukkatur & rosetter,278.0,4604074.0,59.9322,10.7342,https://www.finn.no/realestate/homes/ad.html?finnkode=153143492,2,,,,,,,,,,,,,,,
491,"AMMERUDHELLINGA 72, 0959 Oslo",Leilighet,86.0,,1970,Andel,,E - lysegrønn,4,158124830,60974.0,256895.0,5088.0,842221.0,1360.0,69.0,2490000.0,2,3-ROMS LEILIGHET MED BALKONG I ET BARNEVENNLIG OMRÅDE,56082.0,2748255.0,59.963795,10.877457,https://www.finn.no/realestate/homes/ad.html?finnkode=158124830,3,,901 02 309,,,,,,5088.0,,,,,,,23 31 59 90
492,"AMMERUDGRENDA 168, 0960 Oslo",Leilighet,42.0,,1967,Andel,,E - lysegrønn,9,158127017,33145.0,154866.0,2985.0,442467.0,1360.0,29.0,2150000.0,1,2-ROMS LEILIGHET MED STOR INNGLASSET BALKONG,13162.0,2306226.0,59.965336,10.87938,https://www.finn.no/realestate/homes/ad.html?finnkode=158127017,2,,901 02 309,,,,,,2985.0,,,,,,,23 31 59 90
493,"Drammensveien 41, 0271 Oslo",Leilighet,149.0,166.0,1907,Eier (Selveier),,G - mørkegrønn,1,147146027,16086.0,,5853.0,2560199.0,453650.0,147.0,17500000.0,2,Villa Fredly - Luksuriøs duplex i ett av byens flotteste bygg - Parkering - Må oppleves!,1208.0,17953650.0,59.913387,10.71272,https://www.finn.no/realestate/homes/ad.html?finnkode=147146027,4,,,,,,,,,,,,,,,
494,"Teglverksgata 7-9, 0553 Oslo",Andre,,,,Eier (Selveier),,,,158169162,,,,,22222.0,,600000.0,0,Garasjeplass + MC-plass i oppvarmet garasjeanlegg - Opplegg for EL - Kan også selges hver for seg,,622222.0,59.92425,10.766377,https://www.finn.no/realestate/homes/ad.html?finnkode=158169162,,,959 00 100,,,,,Eiet,,,,,,,,
495,"Harbitzalléen H-501, 0275 Oslo",Leilighet,99.0,,,Eier (Selveier),,C - oransje,5,158252853,,,,,259872.0,96.0,9950000.0,3,"HARBITZALLÈEN: Ny, lys og luftig 4-roms hjørneleilighet - både balkong og stor terrasse - garasjeplass med EL-kontakt",7000.0,10209872.0,59.924603,10.672418,https://www.finn.no/realestate/homes/ad.html?finnkode=158252853,4,,,,,,,,,,,,,,,
496,"Kantarellen terrasse 34, 1286 Oslo",Leilighet,113.0,122.0,1990,Andel,Ja,,2,118567891,18348.0,413771.0,9674.0,969904.0,7960.0,95.0,2890000.0,3,"MORTENSRUD - Stor og fin 4-roms på 113 kvm med vinterhage, balkong og garasjeplass i kjeller. Heis i bygget, varmtvann o",42301.0,3311731.0,59.849606,10.812443,https://www.finn.no/realestate/homes/ad.html?finnkode=118567891,,,,,,,,,,,,,,,,
497,"Herslebs gate 17, 0561 Oslo",Garasje/Parkering,12.0,,2007,Annet,,,,157995881,,,190.0,485000.0,0.0,12.0,485000.0,1,Attraktiv p-plass m/ladepunkt,,485000.0,59.920803,10.7688055,https://www.finn.no/realestate/homes/ad.html?finnkode=157995881,,,,,,,,Eiet,190.0,,,Ja,,,,
498,"Enebakkveien 446, 1279 Oslo",Tomannsbolig,174.0,,,Eier (Selveier),,,,158040737,,,,,202372.0,,7490000.0,,"KLEMTSRUD - Meget eksklusiv, ny 2-mannsbolig i funkis stil under oppføring - store uteplasser - dobbel garasje",1393.0,7692372.0,59.83324,10.856745,https://www.finn.no/realestate/homes/ad.html?finnkode=158040737,6,,,,,,,,,,,,,,,
499,"Enebakkveien 446, 1279 Oslo",Tomannsbolig,4.0,,,Eier (Selveier),,,,158039598,,,,,202372.0,,7490000.0,,"KLEMTSRUD - Meget eksklusiv, ny 2-mannsbolig i funkis stil under oppføring - store uteplasser - dobbel garasje",1393.0,7692372.0,59.83324,10.856745,https://www.finn.no/realestate/homes/ad.html?finnkode=158039598,6,,,,,,,,,,,,,,,
500,"Frydenbergveien 50, 0575 Oslo",Leilighet,60.0,60.0,2008,Andel,,,5,150238655,8696.0,72610.0,4248.0,,5132.0,60.0,4790000.0,2,"Lekker og innholdsrik 3-roms andelsleilighet med solrik balkong, rett ved T-banen",436.0,4867742.0,59.928658,10.790862,https://www.finn.no/realestate/homes/ad.html?finnkode=150238655,,,,,,,,,,,,,,,,
501,"Oskar Braatens gate 9, 0474 Oslo",Leilighet,36.0,39.0,1993,Eier (Selveier),,G - rød,5,166206612,4540.0,109475.0,2521.0,,93567.0,36.0,3390000.0,1,Lys og strøken 2-roms selveier med sydvendt balkong | Pusset opp 2019 | Bad 2011 | Heis | Sentral og rolig beliggenhet,690.0,3593042.0,59.9327,10.7613,https://www.finn.no/realestate/homes/ad.html?finnkode=166206612,2,,454 23 592,,,,,,,,,,,,,
502,"Frognerveien 8-10, 0257 Oslo",Andre,,,1993,Eier (Selveier),,,,151003053,,,400.0,,30722.0,,1000000.0,0,Garasjeplasser i lukket og oppvarmet garasjeanlegg sentralt på Frogner. U1 . Ladestasjon,2981.0,1030722.0,59.9163,10.7148,https://www.finn.no/realestate/homes/ad.html?finnkode=151003053,,,,,,,,,,,,,,,,
503,"Hovseterveien 68B, 0768 Oslo",Leilighet,77.0,84.0,1974,Andel,,E - rød,4,157098094,,696000.0,7064.0,1406479.0,7314.0,77.0,4300000.0,2,Smakfull 3R endeleilighet | Solrik balkong med fin utsikt | 2 nye bad /wc | Garasjeplass | Heis  | Rolig,1675.0,5003314.0,59.9497,10.6531,https://www.finn.no/realestate/homes/ad.html?finnkode=157098094,,,,,,,,,,,,,,,,
504,"Ullevålsveien 7, 0165 Oslo",Garasje/Parkering,,,1991,Eier (Selveier),,,,157648465,,,440.0,,,,650000.0,,"St Hanshaugen - Garasjeplass i lukket anlegg med elektrisk port, vakthold og ladepunkt",1647.0,,59.919186,10.74342,https://www.finn.no/realestate/homes/ad.html?finnkode=157648465,,,,,,,,,,,1.0,,,,,
505,"Dronning Eufemias gate 65, 0194 Oslo",Leilighet,41.0,47.0,2019,Eier (Selveier),,C - mørkegrønn,7,157641047,,,2208.0,,124706.0,36.0,4600000.0,1,"Helt ny, stilren 2-roms selveier i 7 etg m/østevndt balkong- Rask innflyttning. Felles takterasse.",6248.0,4724706.0,59.9066,10.7604,https://www.finn.no/realestate/homes/ad.html?finnkode=157641047,2,,,,,,,,,,,,,,,
506,"Pilestredet 29 B, 0166 Oslo",Leilighet,88.0,98.0,1988,Eier (Selveier),,D - rød,2,154798085,4854.0,,3303.0,1071330.0,208122.0,88.0,7650000.0,4,Lys og gjennomgående - 4 sov - To bad - Solrik balkong -  Kort vei til alt - Nyoppusset - Lave felleskostnader!,887.0,7858122.0,59.91831,10.736351,https://www.finn.no/realestate/homes/ad.html?finnkode=154798085,5,,,,,,,,,,,,,,,
507,"Marcus Thranes gate 8, 0473 Oslo",Leilighet,87.0,97.0,1916,Andel,Ja,F - rød,2,153829846,33065.0,592900.0,7602.0,1454893.0,15148.0,87.0,5375000.0,3,"Lekker klassisk 87 kvm hjørneleilighet m/vestvendt balkong -Nytt bad/kjøkken 14 - Felleskost. kr. 3 431,- -Barnevennlig!",227.0,5983048.0,59.932472,10.760276,https://www.finn.no/realestate/homes/ad.html?finnkode=153829846,4,,,,,,,,,,,,,,,
508,"Tante  Ulrikkes vei 16b, 0984 Oslo",Leilighet,74.0,81.0,1971,Andel,Ja,E - gul,1,157135334,,524842.0,5310.0,757870.0,5260.0,70.0,2590000.0,2,FOSSUM TERRASSE - STOVNER - NYLIG OPPUSSET 3 ROMS I HØY 1 ETG. BALKONG MOT HYGGELIG GRØNTOMRÅDE. GARASJEPLASS. VV.INKL,81067.0,3120102.0,59.958977,10.920584,https://www.finn.no/realestate/homes/ad.html?finnkode=157135334,,,,,,,,,,,,,,,,
509,"Huitfeldts gate 3, 0253 Oslo",Leilighet,96.0,104.0,1892,Eier (Selveier),,G - rød,5,157000883,,,4224.0,1959339.0,216222.0,96.0,8400000.0,3,Pen 4-roms selveier i 5 etg med balkong - heis - sentral og attraktiv beliggenhet.,441.0,8616222.0,59.9149,10.7257,https://www.finn.no/realestate/homes/ad.html?finnkode=157000883,4,,959 62 483,,,,,,,,,,,,,
510,"Skippergata 12B, 0152 Oslo",Leilighet,42.0,47.0,2002,Eier (Selveier),,D - mørkegrønn,7,156710355,17416.0,,3370.0,1115767.0,110700.0,42.0,4080000.0,1,Svært attraktiv studioleilighet over 2 plan fra 2002 | Solrik balkong | V.v og fyring inkl | Heis | Midt i sentrum!,252.0,4190700.0,59.909225,10.746523,https://www.finn.no/realestate/homes/ad.html?finnkode=156710355,,,,,,,,,,,,,,,,
511,"Bekkenstenveien 38B, 0976 Oslo",Enebolig,143.0,183.0,1918,Eier (Selveier),Ja,G - rød,,156535499,,,,,164900.0,143.0,5990000.0,4,"Innholdsrik, dels oppgradert enebolig 3 plan - Solrik tomt - Stedvis oppussingsbehov - Utleiemuligheter!",931.0,6154900.0,59.955326,10.891381,https://www.finn.no/realestate/homes/ad.html?finnkode=156535499,6,,,,,,,,,,,,,,,
512,"Bekkenstenveien 38A, 0976 Oslo",Enebolig,163.0,183.0,2012,Eier (Selveier),Ja,D - mørkegrønn,,156535448,,,,1193778.0,189900.0,163.0,6990000.0,3,"Særegen og gjennomført enebolig fra 2012, med to bad og påkostede materialvalg. Trafikkstille og markanært område.",609.0,7179900.0,59.95545,10.891205,https://www.finn.no/realestate/homes/ad.html?finnkode=156535448,4,13223.0,,,,,,,,,,,,,,
513,"Carl Lundgrensvei 26, 0284 Oslo",Leilighet,76.0,,2019,Eier (Selveier),,C - oransje,3,156467737,,,2694.0,0.0,202000.0,73.0,7600000.0,2,"Lilleaker Vest, Bygg A, UTLEID **, 3.etg, sydvendt hjørne leilighet, sjøutsikt-balkong, 2 bad, peis, heis, garasjeplass*",,7802000.0,59.923798,10.635192,https://www.finn.no/realestate/homes/ad.html?finnkode=156467737,3,,,,,,,Eiet,,,,,,,,
514,"Frederik Glads gate 19, 0482 Oslo",Andre,,,1983,Eier (Selveier),,,,156308298,,,290.0,,25865.0,,400000.0,,Torshov - 11 gode garasjeplasser i lukket anlegg med sentral beliggenhet. Kan selges stykkvis eller samlet!,1131.0,425865.0,59.94203,10.7743225,https://www.finn.no/realestate/homes/ad.html?finnkode=156308298,,,,,,,,,,,1.0,,,,,
515,"Oscars gate 61, 0256 Oslo",Kontor,162.0,190.0,1895,Eier (Selveier),,,,156192655,,,5067.0,2793792.0,126250.0,,4800000.0,,"Oslos mest attraktive gate - Kjellerlokale med kjøkken, bad og toalett - Gode uteleiemuligheter/egen virksomhet",968.0,4926250.0,59.91845,10.720376,https://www.finn.no/realestate/homes/ad.html?finnkode=156192655,4,,,,,,,,,,,,,,,
516,"Nordraaks gate 25, 0260 Oslo",Enebolig,600.0,686.0,1924,Eier (Selveier),Ja,G - mørkegrønn,,156031586,,,,7620338.0,1890122.0,488.0,75000000.0,5,"Byvilla med parkmessig opparbeidet hage på 1168 m². Usedvanlig gjennomført, påbygget og innholdsrik. Trippel garasje.",1168.0,76890122.0,59.923817,10.710155,https://www.finn.no/realestate/homes/ad.html?finnkode=156031586,,29317.0,,,,,,,,,,,,,,
517,0175 Oslo,Garasje/Parkering,0.0,,2010,Annet,,,,155885891,,,425.0,0.0,0.0,11.0,260000.0,0,Garasjeplass med EL-lader ved Alexander Kiellands plass selges!,,260000.0,59.927925,10.752577,https://www.finn.no/realestate/homes/ad.html?finnkode=155885891,,,,,,,,,,,,,,,,
518,"Fernanda Nissens gate 2A, 0484 Oslo",Leilighet,94.0,100.0,2013,Eier (Selveier),,D - mørkegrønn,3,155779986,,,3788.0,,204472.0,91.0,7900000.0,3,"Nydalen - 4-roms selveier | Attraktiv beliggenhet | Parkering, mulighet for kjøp av flere | Ny i 2014!",3593.0,8104472.0,59.9466,10.7692,https://www.finn.no/realestate/homes/ad.html?finnkode=155779986,4,,417 58 300,,,,,,,,,,,,,
519,"DAMSTREDET 10, 0177 Oslo",Enebolig,117.0,130.0,1859,Eier (Selveier),Ja,G - oransje,,150329843,,,4800.0,960068.0,183270.0,117.0,7125000.0,6,FREDENSBORG / DAMSTREDET - Enebolig med rammetillatelse for 2 boenheter. Under seksjonering.,305.0,7308270.0,59.91998,10.747383,https://www.finn.no/realestate/homes/ad.html?finnkode=150329843,,,,,,,,,,,,,,,,
520,"Gjennomfaret 40A, 0876 Oslo",Leilighet,62.0,69.0,1948,Eier (Selveier),,F - rød,2,155068770,,,2882.0,1209947.0,116972.0,62.0,4350000.0,2,3- roms selveierleilighet i 2 etasje med  solrik balkong.,8734.0,4466972.0,59.9522,10.7496,https://www.finn.no/realestate/homes/ad.html?finnkode=155068770,3,,994 24 971,,,,,,,,,,,,,
521,"Bygg 01 - Bøkkerveien 6 C, leilighet C401, 0579 Oslo",Leilighet,67.0,,,Eier (Selveier),,D - mørkegrønn,4,155353161,,,,,,67.0,5190000.0,2,"Bygg 01 / Vinslottet - Ny lekker 3-roms m. balkong - historisk bygg, god standard - Integr. hvitevarer - Ferdig Q1 2020",12000.0,,59.92721,10.79364,https://www.finn.no/realestate/homes/ad.html?finnkode=155353161,3,,,,,,,,,,,,,,,
522,"Krafts gt 4, 0169 Oslo",Garasje/Parkering,25.0,,2004,Aksje,,,,154001142,,5500.0,580.0,13000.0,10000.0,25.0,650000.0,0,Garasjeplass på St Hanshaugen,,665500.0,59.923893,10.736894,https://www.finn.no/realestate/homes/ad.html?finnkode=154001142,,,,,,,,,,,,,,,,
523,"Nyegaardskvartalet leilighet D-H0601, 0485 Oslo",Leilighet,78.0,,,Eier (Selveier),,B - mørkegrønn,6,154890260,,,,,61429.0,75.0,7550000.0,3,Ny og moderne 4 roms selveierleilighet i 6.etg med parkering og balkong på 12 kvm. Salg av kontraktsposisjon!,,7611429.0,59.94693,10.771458,https://www.finn.no/realestate/homes/ad.html?finnkode=154890260,4,,,,,,,Eiet,,,,,,,,
524,"Økernveien 184B, 0580 Oslo",Enebolig,,,,Eier (Selveier),,,,155098441,,,,,138750.0,,5500000.0,,Risløkka/Bjerke - Seksjonert tomt med byggeklausul. Attraktiv og solrik beliggenhet. Dobbelgarasje. Kjeller m/egen inng.,450.0,5638750.0,59.9362,10.8086,https://www.finn.no/realestate/homes/ad.html?finnkode=155098441,,,,,,,,,,,1.0,,,,,
525,"Hammerfestgata 1A, 0565 Oslo",Leilighet,82.0,90.0,1870,Eier (Selveier),,,,148619062,,,2312.0,,161222.0,80.0,5800000.0,2,Særdeles lekker eierleilighet over 2 plan i ærverdig bygg på Rodeløkka| Betydelig oppgradert fra 2017-2018,772.0,5961222.0,59.925,10.7742,https://www.finn.no/realestate/homes/ad.html?finnkode=148619062,3,,924 94 149,,,,21 04 32 21,,,,,,,,,
526,"Bernt Ankers gate 4 B, 0183 Oslo",Leilighet,172.0,192.0,1898,Andel,Ja,G - oransje,2,121984109,902592.0,1702707.0,14459.0,2472154.0,11810.0,172.0,11130000.0,4,Rå 5-roms med sjel i tidligere fabrikk-lokale midt i sentrum!,1292.0,12844517.0,59.915283,10.753375,https://www.finn.no/realestate/homes/ad.html?finnkode=121984109,6,,,,,,,,,,,,,,,
527,"Oskar Braatens gate 9, 0474 Oslo",Leilighet,36.0,39.0,1993,Eier (Selveier),,G - rød,5,166206612,4540.0,109475.0,2521.0,,93567.0,36.0,3390000.0,1,Lys og strøken 2-roms selveier med sydvendt balkong | Pusset opp 2019 | Bad 2011 | Heis | Sentral og rolig beliggenhet,690.0,3593042.0,59.9327,10.7613,https://www.finn.no/realestate/homes/ad.html?finnkode=166206612,2,,454 23 592,,,,,,,,,,,,,
528,"Bygg 01 - Bøkkerveien 6B, leilighet B304, 0579 Oslo",Leilighet,2.0,,2019,Eier (Selveier),,D - mørkegrønn,3,152978305,,,,,,2.0,5390000.0,2,"Bygg 01/Vinslottet - Prosjektert 3-r. Balkong på 21,8 kvm. 3. etg. Takhøyde på 3,7 m. Salg av kontrakt. Overt. 2. kv '20",12000.0,,59.92721,10.79364,https://www.finn.no/realestate/homes/ad.html?finnkode=152978305,3,,,,,,,,,,,,,,,
529,"SKOVVEIEN 4 - garasjeplass, 0257 Oslo",Garasje/Parkering,1.0,,1993,Andel,,,,149404933,,,400.0,0.0,30722.0,20.0,1000000.0,0,GARASJEPLASS til salgs i Frogner Atrium,,1030722.0,59.915962,10.715781,https://www.finn.no/realestate/homes/ad.html?finnkode=149404933,,,,,,,,,,,,,,,,
530,"Sinsenveien 5b, 0572 Oslo",Garasje/Parkering,1.0,,2005,Andel,,,0,149380821,,,266.0,0.0,1894.0,1.0,265000.0,0,Garasjeplass i Sinsenveien i lukket anlegg,,266894.0,59.930202,10.783408,https://www.finn.no/realestate/homes/ad.html?finnkode=149380821,,,,,,,,,,,,,,,,
531,"PILESTREDET 29, 0166 Oslo",Garasje/Parkering,12.0,,1989,Eier (Selveier),,,,148959084,,,704.0,650000.0,3000.0,12.0,650000.0,0,Garasjeplass til salgs,,653000.0,59.919106,10.734493,https://www.finn.no/realestate/homes/ad.html?finnkode=148959084,,,,,,,,Eiet,704.0,,12.0,,,,,
532,0473 Oslo,Garasje/Parkering,12.0,,2012,Eier (Selveier),,,,147568220,,,265.0,0.0,10000.0,12.0,400000.0,0,Garasjeplass på Torshov Torg til salgs!,,410000.0,59.9328,10.760503,https://www.finn.no/realestate/homes/ad.html?finnkode=147568220,,,,,,,,,,,,,,,,
533,"Sofienberggt. 35, 0558 Oslo",Leilighet,63.0,,2019,Andel,,C - lysegrønn,5,147877654,0.0,725000.0,4077.0,5800000.0,31742.0,59.0,6525000.0,2,Ny og innflyttingsklar toppleilighet på Grünerløkka/Sofienberg,1283.0,7250000.0,59.921406,10.767332,https://www.finn.no/realestate/homes/ad.html?finnkode=147877654,3,,,,,,,,4958.0,Ja,,,,,,
534,"Sofienberggt. 35, 0558 Oslo",Leilighet,86.0,,2019,Andel,,C - lysegrønn,5,147859674,0.0,1050000.0,5537.0,8500000.0,31742.0,82.0,9450000.0,3,Ny og innflyttingsklar toppleilighet med store takterrasser på Grünerløkka/Sofienberg,1283.0,10500000.0,59.921406,10.767332,https://www.finn.no/realestate/homes/ad.html?finnkode=147859674,4,,,,,,,,6812.0,Ja,,,,,,
535,"Eugenies gate 4, 0168 Oslo",Garasje/Parkering,10.0,,1972,Andel,,,2,146199654,,,166.0,300000.0,0.0,10.0,449000.0,0,Garasjeplass Bislett til salgs,581.0,449000.0,59.927704,10.732922,https://www.finn.no/realestate/homes/ad.html?finnkode=146199654,1,,,2016,,,,,,,500.0,,,,,
536,"Midtveien 41 D, 0598 Oslo",Leilighet,63.0,,2019,Andel,,A - gul,2,143630485,,2730000.0,7194.0,1000000.0,25000.0,59.0,2160000.0,2,Helt ny treroms leilighet med garasje på Vollebekk selges til gunstig fastpris: Kun 4.890.000 kr!,,4915000.0,59.93981,10.828849,https://www.finn.no/realestate/homes/ad.html?finnkode=143630485,3,,,,,,,,,,,,,,,
537,"PILESTREDET PARK 14, 0176 Oslo",Andre,1.0,,2006,Aksje,,G - rød,,140939379,,,,0.0,1430.0,1.0,290000.0,0,Parkeringsplass i Pilestredet - Kun for eiere - NY PRIS!,,291430.0,59.92081,10.739969,https://www.finn.no/realestate/homes/ad.html?finnkode=140939379,,,930 17 818,,,,,,,,,,,,,23 31 59 90
538,"Teaterplassen, 0190 Oslo",Andre,,,2006,Eier (Selveier),,,,141251074,,,322.0,,26282.0,,448000.0,,GARASJEPLASS I OPPVARMET GARASJEANLEGG          Mandalls gate / Platous gate / Rubina Ranas gate,,474282.0,59.912003,10.765702,https://www.finn.no/realestate/homes/ad.html?finnkode=141251074,,,,,,,,Eiet,,,1.0,,,,,
539,"Hansteens Gate 18, 0254 Oslo",Garasje/Parkering,12.0,,1997,Eier (Selveier),,,,140726790,,,450.0,175000.0,19750.0,12.0,700000.0,0,Garasjeplass til salgs sentralt  i Vika,,719750.0,59.913006,10.721096,https://www.finn.no/realestate/homes/ad.html?finnkode=140726790,1,,,2016,,,,,,,,,,,,
540,"Økernveien 173, 0580 Oslo",Andre,521.0,563.0,1937,Eier (Selveier),,G - oransje,,140624775,,,,,476550.0,489.0,18900000.0,,Økern/Bjerke - Bolig-/næringseiendom med tidligere rammetillatelse (2013) på 4 nye leil. Gode løpende leieinntekter.,759.0,19376550.0,59.935764,10.809524,https://www.finn.no/realestate/homes/ad.html?finnkode=140624775,,,,,,,,,,,166.0,,,,,
541,"Conrad Hemsens vei 13H, 0287 Oslo",Leilighet,64.0,71.0,1983,Andel,,F - oransje,2,137950373,40032.0,208076.0,3800.0,1170000.0,1032.0,64.0,3750000.0,2,Romslig og lys 3-roms leilighet beliggende på Bygdøy. Etterspurt og rolig beliggenhet nær sjøen. Kun for frimurere (55+),9674.0,3959108.0,59.9036,10.679,https://www.finn.no/realestate/homes/ad.html?finnkode=137950373,3,,473 55 878,2003,,,,,,,,,,,,473 55 878
542,"Trondheimsveien 139, 0570 Oslo",Garasje/Parkering,15.0,,2009,Eier (Selveier),,,,134882060,,,200.0,0.0,9190.0,15.0,300000.0,0,Garasjeplass i lukket garasjeanlegg,,309190.0,59.9316,10.779002,https://www.finn.no/realestate/homes/ad.html?finnkode=134882060,,,,,,,,,,,,Ja,,,,
543,"Frydenbergveien 56, bruksrett til garasjeplass, 0575 Oslo",Andre,,,,Eier (Selveier),,,,134054059,,,384.0,,9419.0,,300000.0,,Bruksrett til garasjeplass på Frydenberg!,,309419.0,59.92925,10.789853,https://www.finn.no/realestate/homes/ad.html?finnkode=134054059,,,,,,,,Eiet,,,1.0,,,,,
544,"Waldemar Thranes gate 47B, 0173 Oslo",Leilighet,103.0,115.0,1933,Aksje,,D - lysegrønn,2,156360104,13244.0,251000.0,5313.0,1798932.0,18975.0,103.0,7590000.0,3,Rålekker og innholdsrik 4-r med attraktiv og sentral beliggenhet - Nyoppusset 2018 - V.V og fyr inkl - Ingen dok.avgift.,4992.0,7859975.0,59.9263,10.746,https://www.finn.no/realestate/homes/ad.html?finnkode=156360104,4,,,,,,,,,,,,,,,
545,"GLADVOLLVEIEN 18 (mobil 468 12 901), 1168 Oslo",Enebolig,212.0,,1925,Eier (Selveier),,,,128309768,,,0.0,2000000.0,,156.0,17000000.0,3,UNIK ENEBOLIG M. PANORAMAUTSIKT OVER BUNNEFJORDEN,1326.0,,59.845703,10.782092,https://www.finn.no/realestate/homes/ad.html?finnkode=128309768,19,,,1974,,,,,,,88.0,,,,,
546,"FALBES GATE 18 D, 0170 Oslo",Garasje/Parkering,12.0,,1997,Eier (Selveier),,,0,128028428,,,200.0,0.0,,12.0,475000.0,0,Garsjeplass ved Bislett/HiOA,,,59.92225,10.734429,https://www.finn.no/realestate/homes/ad.html?finnkode=128028428,1,,,,,,,,,,,,,,,
