,FINN-kode,Title,Address,Prisantydning,lat,lng,url,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Boligtype,Eieform,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Rom,Tomteareal,Bruttoareal,Fellesformue,Eierskifte-forsikring,Formuesverdi,Mobil,Kommunale avg.,Renovert år,Tomt,Telefon,Festeavgift,Verditakst,Pris med fellesgjeld,Lånetakst,Fax,Felleskost/mnd. etter avdragsfri periode,Sikringsordning,Grunnflate,Utleiedel,Låneverdi,price,area,price_per_m2,predicted_price,priceyness
52,166302589,Moderne og lys 2-roms selveier i 2. etg. | Solrik balkong på 7 m² | Ny i 2018 | Rett ved T-banen | Heis,"Gildevangen 16B, 0585 Oslo",4100000.0,59.92964,10.790914,https://www.finn.no/realestate/homes/ad.html?finnkode=166302589,1704.0,111220.0,4212924.0,2049.0,Leilighet,Eier (Selveier),1,50.0,50.0,2,2018,B - mørkegrønn,2,8746.0,56.0,15889.0,,1023146.0,,,,,,,,,,,,,,,,4212924.0,50.0,84258.48,3775871.4977056254,0.10952572705610031
53,160070743,Pen 3-roms leilighet med hyggelig markterrasse og parkering - Stort hovedsoverom med egen garderobe - Varmepumpe og peis,"Melgårdshagan 67B, 1911 Flateby",2280000.0,59.83,11.1454,https://www.finn.no/realestate/homes/ad.html?finnkode=160070743,,58252.0,2338252.0,1720.0,Leilighet,Eier (Selveier),2,61.0,61.0,,2000,D - oransje,3,2264.0,69.0,,,587848.0,,10032.0,,,,,,,,,,,,,,2338252.0,61.0,38332.0,4083654.738687752,-0.5575887150677143
54,166300208,"Lys og innbydende leilighet fra 2018| Garasje med lader* | Markterrasse | Fellesgjeld Kr. 0,- | Lav omk!","Sinsenveien 3 C, 0572 Oslo",3600000.0,59.9281,10.7788,https://www.finn.no/realestate/homes/ad.html?finnkode=166300208,,1064.0,3601064.0,2009.0,Leilighet,Andel,1,45.0,45.0,2,2018,B - mørkegrønn,1,3880.0,52.0,15459.0,,990635.0,,,,,,,,,,,,,,,,3601064.0,45.0,80023.64444444445,3635970.0245319316,-0.009646574853443113
55,165478514,SOFIEMYR- Romslig enebolig med fantastiske utsikts og solforhold- Barnevennlig - Stille vei - Dobbelgarasje,"Einerveien 11, 1412 Sofiemyr",8700000.0,59.7941,10.8083,https://www.finn.no/realestate/homes/ad.html?finnkode=165478514,,218722.0,8918722.0,,Enebolig,Eier (Selveier),4,184.0,195.0,,1976,F - oransje,5,789.0,218.0,,,1711756.0,950 51 898,15040.0,,,,,,,,,,,,,,8918722.0,195.0,45737.0358974359,7833014.219742751,0.12980526903767142
56,160553884,"Rustad | Lys og luftig leilighet med flott utsikt! Ingen gjenboere | Sydvestv balkong på 8,5 m² | Suveren beliggenhet","Rustadgrenda 27, 0693 Oslo",3390000.0,59.8715,10.84538,https://www.finn.no/realestate/homes/ad.html?finnkode=160553884,150000.0,15147.0,3555147.0,3390.0,Leilighet,Andel,2,67.0,72.0,3,1963,E - rød,3,54613.0,79.0,54876.0,Ja,993026.0,,,,,,,,,,,,,,,,3555147.0,72.0,49377.041666666664,4391437.979669878,-0.21126031885174967
57,166299848,"Lys, luftig og eksklusiv 3-r loftsleilighet med god standard. Nytt kjøkken fra 18. Takhøyde på 3,8m. Mulighet for peis*","Ole Vigs gate 9 B, 0357 Oslo",5000000.0,59.927032,10.723299,https://www.finn.no/realestate/homes/ad.html?finnkode=166299848,,15120.0,5015120.0,2324.0,Leilighet,Andel,2,57.0,57.0,5,1893,G - rød,3,570.0,64.0,19662.0,Ja,1312690.0,,,,,,,,,,,,,,,,5015120.0,57.0,87984.56140350878,3971733.560148797,0.23325468492942036
58,166299606,"Pen og innholdsrik del av horisontaldelt tomannannsbolig med terrasser, hage og garasje","Oberst Rodes vei 65, 1165 Oslo",8500000.0,59.8666,10.8087,https://www.finn.no/realestate/homes/ad.html?finnkode=166299606,,213722.0,8713722.0,,Tomannsbolig,Eier (Selveier),4,141.0,141.0,,1947,,,1103.0,152.0,,,2083299.0,,15710.0,,,,,,,,,,,,,,8713722.0,141.0,61799.44680851064,6322078.309466856,0.3208510239657567
59,166299611,"Lys, moderne 1-roms selveier med flott utsikt over byen og fjorden. To franske balkonger og solrik, felles takterrasse.","Trondheimsveien 197A, 0570 Oslo",3050000.0,59.934917,10.7821455,https://www.finn.no/realestate/homes/ad.html?finnkode=166299611,,87200.0,3137200.0,1588.0,Leilighet,Eier (Selveier),,38.0,38.0,6,1920,D - rød,,6814.0,43.0,10510.0,Ja,836694.0,,,,,,,,,,,,,,,,3137200.0,38.0,82557.8947368421,3440107.96208876,-0.09217217286458279
60,166299408,"Flott, klassisk 2-roms med attraktiv beliggenhet - Originale tregulv - God takhøyde - Peis - Kjøkken fra 2011","Brettevilles gate 29 A, 0481 Oslo",3900000.0,59.940212,10.775343,https://www.finn.no/realestate/homes/ad.html?finnkode=166299408,75490.0,7932.0,3983422.0,3441.0,Leilighet,Andel,1,62.0,63.0,2,1926,G - oransje,2,,71.0,32550.0,Ja,1141954.0,,,,,,143000.0,,,,,,,,,,3983422.0,63.0,63228.920634920636,4139615.3279572297,-0.03846161869200948
61,166299136,Kværnertoppen | Ny og lekker 5(6)-roms leilighet | Nordvestvendt balkong på 20 kvm | Heis | Garasjeplass,"Ingeniørveien 18, 0196 Oslo",4212000.0,59.90265,10.791167,https://www.finn.no/realestate/homes/ad.html?finnkode=166299136,5088000.0,15285.0,9315285.0,14348.0,Leilighet,Andel,4,114.0,118.0,5,2019,C - mørkegrønn,5,10351.0,127.0,,Ja,,,,,,,,,,,,,,,,,9315285.0,118.0,78943.09322033898,5678531.532867864,0.49496393303685693
62,165673390,Fresh 4 roms drømmebolig med vestvendt balkong og garasjeplass| Endeleilighet | Heis | Sentralt beliggende,"Åsengata 8A, 0480 Oslo",6990000.0,59.938,10.7707,https://www.finn.no/realestate/homes/ad.html?finnkode=165673390,317000.0,8389.0,7315389.0,4604.0,Leilighet,Andel,3,90.0,90.0,3,1976,E - rød,4,16040.0,98.0,47668.0,,1488249.0,,,,,,,,,,,,,,,,7315389.0,90.0,81282.1,4895083.283095177,0.4017489217098049
63,165886033,"Lekker 3-roms fra 2019. Garasjeplass og elbil-lader, 15 kvm balkong, svært usjenert beliggenhet, Østmarka og T-bane som","Johan Scharffenbergs vei 91B, 0694 Oslo",4600000.0,59.8654,10.8389,https://www.finn.no/realestate/homes/ad.html?finnkode=165886033,380000.0,7444.0,4987444.0,4149.0,Leilighet,Andel,2,65.0,65.0,,2019,C - mørkegrønn,3,6778.0,72.0,,,,414 65 594,,,,,,,,,,,,,,,4987444.0,65.0,76729.9076923077,4195575.917226708,0.17289293700091335
64,165953742,"Myrvoll/ Centralen- Helt ny 3-roms toppleilighet med 2 balkonger(Ø/V), garasjeplass(mulighet for ladeboks til el-bil), g","Trelastveien 1C, 1415 Oppegård",5500000.0,59.788,10.8014,https://www.finn.no/realestate/homes/ad.html?finnkode=165953742,,144572.0,5644572.0,2870.0,Leilighet,Eier (Selveier),2,67.0,71.0,4,2019,C - mørkegrønn,3,3964.0,,,,,950 51 898,,,,,,,,,,,,,,,5644572.0,71.0,79501.01408450704,4363457.68503514,0.2574295853263582
65,165952191,"Myrvoll/ Centralen- Helt ny 4-roms toppleilighet med hybel 2 balkonger, 2 garasjeplasser(el-billader), gode solforhold m","Trelastveien 1C, 1415 Oppegård",7200000.0,59.788,10.8014,https://www.finn.no/realestate/homes/ad.html?finnkode=165952191,,,,3768.0,Leilighet,Eier (Selveier),3,93.0,96.0,4,2019,C - mørkegrønn,4,3964.0,,,,,950 51 898,,,,,,,,,,,,,,,7200000.0,96.0,75000.0,5062965.05090361,0.3521287359015126
66,166297255,Gjennomgående 3-roms med innglasset balkong og garasjeplass - V.v. inkludert - Høy 1. etg. - Kort vei til Stovner Senter,"Tante Ulrikkes vei 46B, 0984 Oslo",2620000.0,59.96068,10.9198,https://www.finn.no/realestate/homes/ad.html?finnkode=166297255,246598.0,12448.0,2879046.0,4500.0,Leilighet,Andel,2,70.0,82.0,1,1970,E - rød,,47878.0,90.0,31040.0,Ja,782204.0,,,,,,,,,,,,,,,,2879046.0,82.0,35110.31707317073,4671240.926017267,-0.4839657700261739
67,165828354,"Innholdsrik enebolig med barnevennlig beliggenhet. Gangavstand til skoler, barnehager, buss og marka. Dobbelgarasje.","Granstubben 21, 2020 Skedsmokorset",5500000.0,60.0122,11.0299,https://www.finn.no/realestate/homes/ad.html?finnkode=165828354,,138722.0,5638722.0,,Enebolig,Eier (Selveier),3,151.0,156.0,1,1970,G - oransje,,778.0,175.0,,,1329731.0,970 40 551,10779.0,,,,,,,,,,,,,,5638722.0,156.0,36145.653846153844,6741782.728987938,-0.17866694571154795
68,161432135,Gjennomgående 2-roms selveierleilighet beliggende i indre gård - Peis - Separat kjøkken - Lave felleskostnader,"Waldemar Thranes gate 32C, 0171 Oslo",3600000.0,59.9251,10.7423,https://www.finn.no/realestate/homes/ad.html?finnkode=161432135,,91222.0,3691222.0,2081.0,Leilighet,Eier (Selveier),1,51.0,51.0,1,1892,G - oransje,2,1014.0,57.0,,,1056377.0,918 40 314,,,,,,,,,,,,,,,3691222.0,51.0,72376.90196078431,3803851.7923403643,-0.03005661437907392
69,166296028,Romslig 1-roms selveier med heis og balkong - Moderniseringsbehov - Sentralfyr - Stort potensial!,"Majorstuveien 5, 0353 Oslo",2990000.0,59.924175,10.719781,https://www.finn.no/realestate/homes/ad.html?finnkode=166296028,108000.0,94432.0,3192432.0,2498.0,Leilighet,Eier (Selveier),,39.0,39.0,4,1967,G - mørkegrønn,,600.0,43.0,17451.0,,946845.0,,,,,,,,,,,,,,,,3192432.0,39.0,81857.23076923077,3468088.2567234985,-0.08282049870066643
70,165849215,Lekker 2-roms i moderne bygg fra 2017 - Garasjeplass og balkong - Attraktiv beliggenhet v/ Kolbotn Sentrum,"Ormerudveien 4A, 1410 Kolbotn",4500000.0,59.8116,10.8047,https://www.finn.no/realestate/homes/ad.html?finnkode=165849215,3209.0,119312.0,4622521.0,3230.0,Leilighet,Eier (Selveier),1,62.0,66.0,2,2017,D - mørkegrønn,2,2088.0,75.0,10983.0,,995019.0,,,,,,,,,,,,,,,,4622521.0,66.0,70038.19696969698,4223556.2118614465,0.09026274986040228
71,166295434,2-romsleilighet med uttalige muligheter - Bakkeplan - Innglasset balkong - P-plass i garasje - Gode turområder!,"Odvar Solbergs vei 188, 0973 Oslo",1800000.0,59.97154,10.905279,https://www.finn.no/realestate/homes/ad.html?finnkode=166295434,392000.0,15096.0,2207096.0,3470.0,Leilighet,Andel,1,51.0,69.0,1,1972,D - rød,,78754.0,,,Ja,702061.0,,,,,,,,,,,,,,,,2207096.0,69.0,31986.898550724636,4307497.095765662,-0.6686793909027404
72,165888958,Klassisk & gjennomgående 2(3)-roms i rolig område - Balkong - Stukkatur & rosett - Peis - Utbyggingsmuligheter mot loft*,"Rathkes gate 7A, 0558 Oslo",3600000.0,59.9206,10.7629,https://www.finn.no/realestate/homes/ad.html?finnkode=165888958,,91222.0,3691222.0,2275.0,Leilighet,Eier (Selveier),1,45.0,45.0,5,1898,G - oransje,3,444.0,49.0,,,869128.0,415 63 420,,,,,,,,,,,,,,,3691222.0,45.0,82027.15555555555,3635970.0245319316,0.015081636337837878
73,166131184,Pen 4-roms i barnevennlig og rolig område - Balkong - 2 biloppstillingsplasser,"Grorudveien 92, 1053 Oslo",3400000.0,59.9478,10.8891,https://www.finn.no/realestate/homes/ad.html?finnkode=166131184,,91002.0,3491002.0,,Leilighet,Eier (Selveier),3,112.0,112.0,1,1959,,4,1886.0,123.0,,,,,32593.0,,,,,,,,,,,,,,3491002.0,112.0,31169.660714285714,5510649.76505943,-0.456493739880953
74,166294487,Lys og luftig 2-roms topp- og endeleilighet | Balkong og garasjeplass | Varmtvann inkl. | Perfekt førstegangskjøp!,"Skullerudskogen 9, 1188 Oslo",2215000.0,59.868214,10.836671,https://www.finn.no/realestate/homes/ad.html?finnkode=166294487,774783.0,7710.0,2997493.0,8565.0,Leilighet,Andel,1,41.0,41.0,4,2006,D - rød,2,1288.0,46.0,18514.0,Ja,734305.0,,,,,,,,,,,,,,,,2997493.0,41.0,73109.58536585367,3524048.845992976,-0.1618342962919339
75,166294484,Lys og arealeffektiv 2-roms | Fyring & vv inkl.| Kort til off. kommunikasjon | Lave omk. - Ingen forkjøp!,"Dælenenggata 3B, 0567 Oslo",3150000.0,59.925564,10.775023,https://www.finn.no/realestate/homes/ad.html?finnkode=166294484,58830.0,7710.0,3216540.0,2700.0,Leilighet,Andel,1,39.0,40.0,3,1958,F - mørkegrønn,1,995.0,44.0,23961.0,Ja,768857.0,,,,,,,,,,,,,,,,3216540.0,40.0,80413.5,3496068.5513582374,-0.08333281844402585
76,165485268,Stor sentrumsnær topp-/endeleilighet. Oppussingsbehov. Flott fjordutsikt. Gode solforhold. P.plass. Ingen dok.avgift.,"Osloveien 45A, 1443 Drøbak",3800000.0,59.6657,10.6362,https://www.finn.no/realestate/homes/ad.html?finnkode=165485268,318583.0,12075.0,4130658.0,5395.0,Leilighet,Aksje,3,96.0,96.0,3,1960,G - rød,4,2980.0,,5002.0,,1069003.0,,,,,,,3800000.0,,,,,,,,,4130658.0,96.0,43027.6875,5062965.05090361,-0.20351557380406327
77,163369551,Hel tomannbolig i attraktivt område - Kort vei til sjøen - Solrik tomt - Barnevennlige omgivelser - Modernisering,"Ormsundveien 8C/D, 0198 Oslo",10900000.0,59.88119,10.769432,https://www.finn.no/realestate/homes/ad.html?finnkode=163369551,,280450.0,11180450.0,,Tomannsbolig,Eier (Selveier),4,208.0,217.0,,1880,G - gul,,1522.0,236.0,,Ja,3855013.0,,,,,,,,,,,,,,,,11180450.0,217.0,51522.811059907835,8448580.701707004,0.28016825439768134
78,155420127,"Nordstrand - Stor 1/2 part av horisontaldelt tomannsbolig, 2 etg., med fantastisk sjøutsikt og nærhet til fjorden.","Furubråtveien 9, 1170 Oslo",11400000.0,59.871677,10.782392,https://www.finn.no/realestate/homes/ad.html?finnkode=155420127,,292950.0,11692950.0,,Tomannsbolig,Eier (Selveier),3,189.0,189.0,2,1892,G - oransje,6,1578.0,205.0,,Ja,2498692.0,,18200.0,,,,,,,,,,,,,,11692950.0,189.0,61867.46031746032,7665132.451934317,0.42230430381615847
79,163916910,Sjelden mulighet - Leilighet (198 BRA) på ett plan - Trappefri adkomst - Fjordutsikt - Heis - Solrik terrasse - Garasje,"Grottenveien 7, 1177 Oslo",14500000.0,59.880524,10.775527,https://www.finn.no/realestate/homes/ad.html?finnkode=163916910,,376200.0,14876200.0,6260.0,Leilighet,Eier (Selveier),3,174.0,198.0,2,1997,,,2802.0,218.0,,Ja,2019655.0,,,,,,,,,,,,,,,,14876200.0,198.0,75132.32323232324,7916955.103646968,0.6307559451530551
80,166293873,"Flott, lys og moderne 4-roms o/ 2 plan med solrik balkong - Gangavstand til alt - Barnevennlig og markanært - Rolig!","Veitvetveien 26, 0596 Oslo",3290000.0,59.943672,10.851124,https://www.finn.no/realestate/homes/ad.html?finnkode=166293873,218529.0,7960.0,3516489.0,3930.0,Leilighet,Andel,3,84.0,86.0,3,1955,G - oransje,4,23386.0,94.0,26535.0,Ja,1120022.0,,,,,,252000.0,,,,,,,,,,3516489.0,86.0,40889.40697674418,4783162.1045562215,-0.30763880728920157
81,157709467,"Stor og lekker 3-roms leilighet med solrik terrasse på 11,5m2 - Garasjeplass - Kabel-TV inkl. - Mye bolig for pengene","Ulvenveien 125D, 0665 Oslo",3600000.0,59.9214,10.8149,https://www.finn.no/realestate/homes/ad.html?finnkode=157709467,557032.0,111392.0,4268424.0,6957.0,Leilighet,Eier (Selveier),2,87.0,90.0,2,1981,D - rød,3,16930.0,97.0,,,965524.0,900 17 866,,,,,420000.0,,,,,,,,,,4268424.0,90.0,47426.933333333334,4895083.283095177,-0.136986617288672
82,165760728,Lekker 3-roms m/solrik balkong - Ettermiddag- og kveldssol - Originale tregulv - V.vann/fyring inkl - Nytt bad 2019!,"Schouterrassen 12, 0573 Oslo",3900000.0,59.9308,10.7806,https://www.finn.no/realestate/homes/ad.html?finnkode=165760728,362499.0,1032.0,4263531.0,4726.0,Leilighet,Andel,2,53.0,53.0,2,1937,F - mørkegrønn,3,2862.0,59.0,61398.0,,965530.0,900 17 866,,,,,,,,,,,,,,,4263531.0,53.0,80443.98113207547,3859812.3816098417,0.09947911370011475
83,166292139,"Velholdt enebolig med moderne kjøkken, peisovn, carport og terrasse. Svært sentralt og idyllisk, nær tog, skole og Glomm","Faldalsveien 31B, 1900 Fetsund",5000000.0,59.932014,11.1637535,https://www.finn.no/realestate/homes/ad.html?finnkode=166292139,,139950.0,5139950.0,,Enebolig,Eier (Selveier),4,178.0,207.0,,1987,F - oransje,,386.0,238.0,,Ja,1148677.0,,26468.0,,,,,,,,,,,,,,5139950.0,207.0,24830.676328502417,8168777.755359616,-0.46327594434001185
84,166289659,"Rålekker, nyere (2014) familiebolig m/bl.a. 5 soverom, 2 stuer og 2 bad | 180 m² gulvflate | Garasje | Nordseter skole","Vangen 9 C, 1163 Oslo",10850000.0,59.865963,10.807183,https://www.finn.no/realestate/homes/ad.html?finnkode=166289659,,282400.0,11132400.0,3200.0,Rekkehus,Eier (Selveier),5,149.0,153.0,,2014,B - oransje,7,2267.0,172.0,,Ja,2512502.0,,,,,,,,,,,,,,,,11132400.0,153.0,72760.7843137255,6657841.845083721,0.5140643907121856
85,165678761,Lekker og velholdt 1-roms med sovealkove og sentral beliggenhet - Oppusset bad 2017 - Lave felleskostnader - VV inkl.,"Bjerregaards gate 47, 0174 Oslo",3150000.0,59.9267,10.7489,https://www.finn.no/realestate/homes/ad.html?finnkode=165678761,,79972.0,3229972.0,2116.0,Leilighet,Eier (Selveier),0,37.0,37.0,2,1937,,1,337.0,42.0,,,841081.0,952 61 947,,,,,,,,,,,,,,,3229972.0,37.0,87296.54054054055,3412127.667454021,-0.054862577653596034
86,166245983,Lekker 3-r andelsleilighet med nydelig lysinfall. Peisovn. Lekkert bad fra 2015. Stille beliggenhet mot indre gård!,"Schweigaards gate 82 B, 0656 Oslo",3980000.0,59.9073,10.7754,https://www.finn.no/realestate/homes/ad.html?finnkode=166245983,79706.0,1032.0,4060738.0,2381.0,Leilighet,Andel,2,60.0,60.0,4,1898,G - oransje,3,722.0,66.0,14419.0,,999549.0,,,,,,,,,,,,,,,,4060738.0,60.0,67678.96666666666,4055674.444053013,0.0012477326993476368
87,165328659,"Oppusset del av tomannsbolig i barnevennlig nabolag. Kjøkken fra 2017. Sydvendt hage, terrasse og balkong. Garasje.","Gråtrostveien 4, 1555 Son",3700000.0,59.5084,10.6922,https://www.finn.no/realestate/homes/ad.html?finnkode=165328659,,93722.0,3793722.0,,Tomannsbolig,Eier (Selveier),3,108.0,108.0,2,1982,E - gul,,256.0,116.0,,,848295.0,,9789.0,,,,,,,,,,,,,,3793722.0,108.0,35127.055555555555,5398728.586520475,-0.3528158836692903
88,165745247,St. Hanshaugen - Lys og arealeffektiv leilighet - Vender mot rolig bakgård - IN-ordning - Kort veg til Oslomet,"Dalsbergstien 3, 0170 Oslo",1990000.0,59.9227,10.7379,https://www.finn.no/realestate/homes/ad.html?finnkode=165745247,976000.0,1032.0,2967032.0,7792.0,Leilighet,Andel,0,28.0,28.0,3,1895,F - rød,1,567.0,32.0,10718.0,,702918.0,,,,,,,,,,,,,,,,2967032.0,28.0,105965.42857142857,3160305.0157413715,-0.06310642035392533
89,166288359,Innholdsrik enebolig med solrike uteplasser og to enkelgarasjer. Sentral og barnevennlig beliggenhet.,"Furuholtet 25 B, 2020 Skedsmokorset",4950000.0,60.00314,11.037625,https://www.finn.no/realestate/homes/ad.html?finnkode=166288359,,138700.0,5088700.0,,Enebolig,Eier (Selveier),3,168.0,189.0,,1973,E - gul,,343.0,216.0,,Ja,1072024.0,,10368.0,,,,,,,,,,,,,,5088700.0,189.0,26924.338624338623,7665132.451934317,-0.4096593970791762
90,166286918,Nyoppusset og lekker 5-roms med heisadkomst - 2 solrike terrasser - flott utsikt - peis - garasje - T-bane like ved,"Ullern Allé 75, 0381 Oslo",13500000.0,59.92847,10.650056,https://www.finn.no/realestate/homes/ad.html?finnkode=166286918,52699.0,350042.0,13902741.0,5115.0,Leilighet,Eier (Selveier),3,149.0,149.0,4,1982,E - rød,,43595.0,158.0,69318.0,,2209419.0,,,,,,,,,,,,,,,,13902741.0,149.0,93306.9865771812,6545920.666544766,0.753243958314517
91,157458687,"Unikt arkitekttegnet enderekkehus på 226 kvm med god planløsning. Pen hage, vestvendt terrasse og to garasjer i rekke.","Hyttengveien 54C, 1404 Siggerud",4950000.0,59.7898,10.8785,https://www.finn.no/realestate/homes/ad.html?finnkode=157458687,,131222.0,5081222.0,,Rekkehus,Eier (Selveier),4,223.0,226.0,2,1988,E - oransje,8,442.0,240.0,,,1500568.0,922 66 686,8630.0,,,,,5200000.0,,,,,,,,,5081222.0,226.0,22483.283185840708,8700403.353419654,-0.5378176032041644
92,165750957,"Smakfullt oppgradert 3-roms selveierleilighet med to solrike balkonger, garasjeplass og meget attraktiv beliggenhet.","Vevelstadåsen 27, 1405 Langhus",3450000.0,59.7589,10.8452,https://www.finn.no/realestate/homes/ad.html?finnkode=165750957,29000.0,100542.0,3579542.0,3495.0,Leilighet,Eier (Selveier),2,83.0,83.0,4,1975,F - rød,4,33333.0,90.0,,,906201.0,922 66 686,,,,,,3500000.0,,,,,,,,,3579542.0,83.0,43127.01204819277,4699221.220652006,-0.2721619379854143
93,166044427,Holmenkollen/Voksenkollen: Familievennlig enebolig fra 2007. Attraktiv beliggenhet. Flotte uteplasser. Gode solforhold.,"Veslekleiva 1 C, 0788 Oslo",8550000.0,59.97035,10.651749,https://www.finn.no/realestate/homes/ad.html?finnkode=166044427,,214972.0,8764972.0,,Enebolig,Eier (Selveier),3,106.0,112.0,,2007,D - rød,4,510.0,128.0,,,,,,,,,,,,,,,,,,,8764972.0,112.0,78258.67857142857,5510649.76505943,0.46408078293898747
94,165992065,"BIRKELUNDEN: Nydelig, klassisk 3-roms med særegen atmosfære. Stukkatur og rosett. Peisovn. Attraktiv beliggenhet!","Schleppegrells gate 17 A, 0556 Oslo",5200000.0,59.927086,10.762541,https://www.finn.no/realestate/homes/ad.html?finnkode=165992065,,131222.0,5331222.0,3659.0,Leilighet,Eier (Selveier),2,68.0,68.0,2,1896,F - oransje,3,364.0,77.0,6015.0,,,,,,,,,,,,,,,,,,5331222.0,68.0,78400.32352941176,4279516.801130923,0.2197403739041377
95,165823979,"Kjedet enebolig på enden med solrike uteplasser, skjermet hage og garasje. Fantastisk beliggenhet ved marka. IN-ordning.","Thorn Dønhaugs vei 26, 1271 Oslo",3400000.0,59.8269,10.8313,https://www.finn.no/realestate/homes/ad.html?finnkode=165823979,995208.0,8048.0,4403256.0,12656.0,Enebolig,Andel,6,137.0,140.0,,2004,G - gul,4,25387.0,154.0,,,1413364.0,,,,,,,,,,,,,,,,4403256.0,140.0,31451.82857142857,6294098.014832117,-0.3572681040027881
96,166281587,"Flott, usjenert og lys 3-roms med vestvendt balkong - Garasjeplass - Utbyggergaranti - Lave felleskost - Sentralt!","Kantorveien 2 B, 1410 Kolbotn",4850000.0,59.8098,10.7975,https://www.finn.no/realestate/homes/ad.html?finnkode=166281587,,129472.0,4979472.0,2881.0,Leilighet,Eier (Selveier),2,63.0,63.0,3,2017,B - mørkegrønn,3,6599.0,70.0,11995.0,,970682.0,,,,,,,,,,,,,,,,4979472.0,63.0,79039.23809523809,4139615.3279572297,0.18472099375131457
97,165889834,Arealeffektiv og gjennomgående 5-roms leilighet over to plan med hele 3 balkonger. Flott utsikt over Oslo By og helt til,"Valhallveien 9, 0196 Oslo",6300000.0,59.9008,10.7866,https://www.finn.no/realestate/homes/ad.html?finnkode=165889834,844812.0,8520.0,7153332.0,7336.0,Leilighet,Andel,4,117.0,123.0,2,1977,F - rød,5,15185.0,136.0,118920.0,,1651667.0,,,,,,,,,,,,,,,,7153332.0,123.0,58157.170731707316,5818433.0060415575,0.20654727959836627
98,166269144,Sjelden mulighet i Petersborgkvartalet - Lekker 4-R i topp/ende m. sydvestvendt balkong - Garasje med EL - Barnevennlig!,"Sigurd Hoels vei 59, 0655 Oslo",6400000.0,59.9176,10.7872,https://www.finn.no/realestate/homes/ad.html?finnkode=166269144,,166972.0,6566972.0,3296.0,Leilighet,Eier (Selveier),3,79.0,79.0,5,2017,D - mørkegrønn,4,9779.0,88.0,6434.0,,1339581.0,,,,,,,,,,,,,,,,6566972.0,79.0,83126.22784810126,4587300.042113051,0.3587612185763529
